Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
132.8125,1.2783,7.2301,7.5842,11.5862,8.6298,2.7199,-2.0888,7.3307,10.6964,6.8246,7.8820,11.2529,9.8987,5.2249,4.9169,0.2983,6.5666,10.6792,10.6522
136.7188,1.3308,7.6866,9.8285,13.0581,9.6903,2.1208,0.0413,8.6046,11.5546,5.4347,7.9186,12.5518,12.6215,7.0572,4.6313,2.6755,10.0142,11.9673,12.4111
140.6250,1.3906,7.9586,11.6510,13.3113,9.9976,1.6784,2.1797,9.1275,11.8245,3.0952,6.6866,12.6295,13.9056,7.8465,3.7772,4.1113,11.5544,12.6552,13.5689
144.5312,1.4368,8.2392,12.5958,12.3424,8.9974,1.9463,4.0160,8.3936,11.4047,0.2144,4.8250,11.6854,13.2866,7.4591,2.6600,4.0100,10.7657,12.6226,13.7907
148.4375,1.4946,8.6819,12.5340,10.5955,6.7580,3.1055,5.1785,6.3014,10.6035,-2.6089,3.5313,10.3114,11.2122,6.4187,1.6554,2.1872,8.3359,12.1038,13.1464
152.3438,1.4812,9.1777,11.6164,8.7683,4.1306,4.7494,5.1926,3.3643,9.8372,-4.8184,3.6406,9.0551,8.7489,5.6275,0.9448,-1.0806,5.6061,11.4969,12.0661
156.2500,1.1527,9.3684,10.1779,7.5347,2.4410,6.0470,3.7125,0.6081,9.2936,-6.1029,4.9102,8.1053,7.0015,5.8881,0.3902,-5.0975,3.8111,11.1144,11.1437
160.1562,0.2343,8.9061,8.6679,7.3128,2.8268,6.2080,0.9038,-0.8402,8.8199,-6.4700,6.0775,7.3091,6.5970,7.4942,-0.3546,-8.8824,3.4746,11.0450,10.8941
164.0625,-1.3382,7.7657,7.5837,8.1519,5.5697,4.9622,-2.3502,-0.2836,8.0978,-6.1663,5.6954,6.4577,7.4879,10.0954,-1.5654,-11.4046,4.2813,11.1895,11.5535
167.9688,-3.2549,6.3476,7.3392,9.7415,9.8068,2.7442,-4.6999,2.1544,6.9442,-5.5055,3.1634,5.5720,9.1043,12.8720,-3.1917,-11.8925,5.4256,11.3984,12.9755
171.8750,-4.9017,5.2590,8.0533,11.5070,13.8218,0.4548,-5.0050,5.4911,5.4894,-4.7120,-0.7800,4.9414,10.6900,14.8954,-4.8039,-10.1208,6.1599,11.5763,14.6459
175.7812,-5.6633,4.8979,9.3724,12.7634,15.8114,-1.0566,-3.0516,8.2499,4.0973,-3.8673,-4.4620,4.8845,11.6203,15.4885,-5.7962,-6.5440,6.1928,11.6730,15.8326
179.6875,-5.2834,5.1300,10.4984,12.9213,14.7670,-1.4676,0.1876,9.0952,3.0963,-2.9707,-6.2998,5.4366,11.5820,14.4501,-5.7242,-2.1792,5.7377,11.5950,15.8558
183.5938,-4.0504,5.3027,10.5128,11.7157,11.0294,-1.1259,3.0032,7.4642,2.5331,-2.0522,-5.7487,6.2298,10.6136,12.1007,-4.5695,1.7502,5.2599,11.1482,14.4019
187.5000,-2.6741,4.6145,8.8792,9.3829,6.2202,-0.7809,3.9028,3.8959,2.1336,-1.2406,-3.5602,6.6824,9.0529,9.1730,-2.7663,4.2630,5.1383,10.1004,11.7366
191.4062,-1.9142,2.6144,5.8307,6.6643,2.5442,-1.0866,2.4924,-0.1344,1.4960,-0.7286,-1.2296,6.3684,7.4243,6.5886,-0.9724,4.9576,5.4583,8.3468,8.6689
195.3125,-2.1774,-0.4835,2.3587,4.5592,1.7686,-2.1892,-0.2821,-2.8493,0.3751,-0.6552,-0.0589,5.2991,6.2653,5.1589,0.2795,4.0806,6.0240,6.0640,6.2247
199.2188,-3.3133,-3.8670,-0.2587,3.8810,4.3613,-3.6480,-2.7153,-3.0039,-1.1367,-0.9910,-0.4578,3.9176,5.9150,5.2778,0.8522,2.3189,6.5279,3.7202,5.1580
203.1250,-4.7164,-6.5269,-1.1420,4.8195,9.2238,-4.7182,-3.3940,-0.5144,-2.6419,-1.5186,-1.8761,2.8164,6.3452,6.7212,1.0512,0.4476,6.7443,1.9009,5.5617
207.0312,-5.6592,-7.7449,-0.2980,6.7721,14.1813,-4.8052,-2.0570,3.4647,-3.6480,-1.9375,-3.2997,2.3872,7.1471,8.6832,1.4317,-0.9730,6.6408,1.0311,6.8135
210.9375,-5.6618,-7.3943,1.4038,8.5903,17.0142,-3.8089,0.2788,7.0950,-3.8202,-2.0329,-3.9037,2.6338,7.7222,10.0981,2.4733,-1.7189,6.3724,1.1568,7.9148
214.8438,-4.7043,-5.9166,2.7574,9.1534,16.5199,-2.1624,2.0001,8.7754,-3.1393,-1.7990,-3.4425,3.2433,7.6006,10.1417,4.2828,-1.8408,6.1823,1.9122,8.0316
218.7500,-3.1969,-4.0398,2.9151,7.9611,13.0527,-0.5656,1.9391,7.9402,-1.9043,-1.4361,-2.2231,3.8191,6.6966,8.6554,6.4677,-1.5215,6.2575,2.6919,6.9171
222.6562,-1.7547,-2.4309,1.8188,5.3964,8.2560,0.4070,0.1109,5.2929,-0.6060,-1.2271,-0.8055,4.0894,5.3308,6.2337,8.2434,-0.9685,6.5959,2.9280,4.9690
226.5625,-0.9122,-1.4685,0.1171,2.4950,4.1465,0.5863,-2.3077,2.3475,0.2558,-1.3796,0.3032,3.9667,3.9977,3.8890,8.7442,-0.3888,6.9503,2.3233,2.9161
230.4688,-0.9154,-1.2097,-1.3302,0.3601,2.0765,0.2260,-3.7208,0.5563,0.3422,-1.9388,0.7920,3.4782,3.0399,2.4741,7.4243,-0.0001,6.9111,0.9388,1.3688
234.3750,-1.6675,-1.5027,-2.0045,-0.4168,2.1641,-0.2257,-3.0943,0.5450,-0.4154,-2.8070,0.5412,2.6841,2.4683,2.2178,4.3819,-0.0058,6.1319,-0.8758,0.5398
238.2812,-2.8221,-2.1343,-1.9769,0.0192,3.4809,-0.4396,-0.5685,1.8944,-1.7941,-3.8242,-0.4141,1.6758,2.0586,2.6725,0.4445,-0.5032,4.6045,-2.6391,0.2902
242.1875,-3.9569,-2.9207,-1.7322,1.0213,4.8067,-0.4033,2.6416,3.5539,-3.3557,-4.8220,-1.8802,0.6428,1.6409,3.1010,-3.0730,-1.3810,2.8006,-3.8975,0.4062
246.0938,-4.7381,-3.7174,-1.7479,1.9338,5.4155,-0.3869,4.9494,4.5712,-4.6007,-5.6103,-3.4913,-0.0976,1.3337,3.0212,-4.8822,-2.3038,1.5219,-4.3366,0.8450
250.0000,-5.0095,-4.3802,-2.1509,2.4876,5.3764,-0.7098,5.2515,4.6449,-5.1444,-5.9433,-4.7728,-0.1945,1.5018,2.5150,-4.3014,-2.8406,1.4599,-3.8392,1.7325
253.9062,-4.7852,-4.7355,-2.6765,2.8380,5.2261,-1.4679,3.4389,4.1574,-4.8386,-5.5571,-5.3049,0.5386,2.4339,2.0806,-1.6182,-2.6918,2.6939,-2.5065,3.1196
257.8125,-4.1715,-4.5968,-2.9173,3.2665,5.3340,-2.4036,0.3366,3.7237,-3.7815,-4.3184,-4.9046,1.9488,3.9770,2.1559,1.9823,-1.8819,4.4763,-0.6442,4.7173
261.7188,-3.2780,-3.8291,-2.6408,3.8102,5.4910,-3.0148,-2.8041,3.6213,-2.2220,-2.4054,-3.6989,3.5400,5.4447,2.6983,4.9377,-0.7825,5.5406,1.3019,5.8790
265.6250,-2.1699,-2.4264,-1.9401,4.1286,5.0648,-2.8430,-4.9086,3.5315,-0.4247,-0.3606,-2.0287,4.6805,5.9474,3.1772,6.0460,0.0766,4.8456,2.8687,5.9159
269.5312,-0.8800,-0.5527,-1.1343,3.7216,3.6026,-1.7645,-5.4533,2.7777,1.4213,1.1026,-0.2501,4.9204,4.9763,3.0127,5.0462,0.3121,2.3301,3.7344,4.5640
273.4375,0.5433,1.4895,-0.5281,2.3354,1.3862,-0.0968,-4.5063,0.8818,3.2072,1.4847,1.4201,4.2303,2.8469,2.1288,2.7294,-0.0743,-0.8450,3.8439,2.2665
277.3438,1.9991,3.3607,-0.2300,0.2406,-0.5534,1.5560,-2.5456,-1.9731,4.8516,0.8456,2.9107,3.0109,0.6478,1.1549,0.5115,-0.6785,-2.8265,3.4332,0.0261
281.2500,3.3440,4.8107,-0.1492,-1.8452,-1.0588,2.6296,-0.2496,-4.9208,6.2605,-0.1564,4.1752,1.8665,-0.3473,1.0471,-0.3064,-0.9292,-2.1391,2.9227,-1.1336
285.1562,4.4438,5.7626,-0.1359,-3.1598,0.3035,2.8993,1.6409,-6.8677,7.3481,-0.6217,5.0754,1.2764,0.5298,2.3430,0.8107,-0.4459,1.3383,2.7243,-0.7722
289.0625,5.2306,6.3105,-0.1178,-3.3490,2.7985,2.5695,2.4319,-7.1318,8.1030,0.0241,5.3960,1.3594,2.8627,4.5918,3.4092,0.6963,6.1397,3.0607,0.6927
292.9688,5.7230,6.6396,-0.1081,-2.6530,4.8739,2.1057,1.6611,-5.8420,8.6361,1.6305,5.0079,1.8653,5.3318,6.4387,6.3471,1.9712,9.9464,3.8946,2.2417
296.8750,5.9991,6.9275,-0.0859,-1.6989,5.1312,1.9298,-0.6305,-3.8398,9.1477,3.3909,4.0626,2.3857,6.4869,6.4081,8.4150,2.6985,10.8956,4.9994,2.8932
300.7812,6.1453,7.2925,0.1227,-1.0498,3.2723,2.1806,-3.6896,-2.1543,9.8205,4.3757,3.0545,2.6502,5.6462,3.9138,8.9196,2.4757,8.6772,6.1183,2.3241
304.6875,6.2213,7.8029,0.8254,-0.8355,0.3457,2.6858,-6.1349,-1.4025,10.7012,4.1781,2.6602,2.7213,3.3480,-0.1984,7.9281,1.4809,4.7286,7.1052,1.0689
308.5938,6.2581,8.5044,2.2675,-0.7251,-1.9200,3.1389,-6.4548,-1.4984,11.6553,3.2114,3.4139,2.9617,1.0507,-4.0066,6.0921,0.4343,1.3867,7.9548,0.1640
312.5000,6.2758,9.4003,4.3743,-0.2551,-2.2800,3.3373,-3.7751,-1.8438,12.4251,2.4108,5.3897,3.7796,0.2473,-5.6132,4.2171,0.1912,0.5102,8.7079,0.4571
316.4062,6.2911,10.3692,6.6228,0.7264,-0.8578,3.3067,1.4979,-1.8480,12.7529,2.5244,8.0752,5.2950,1.5370,-4.3197,2.8523,1.1760,2.4063,9.3085,2.0174
320.3125,6.3017,11.0933,8.1736,1.8249,0.8521,3.2387,7.5897,-1.4161,12.4907,3.4964,10.5220,7.1347,4.2268,-1.1210,2.1195,2.9996,5.6974,9.5309,4.0192
324.2188,6.2681,11.1041,8.2385,2.2577,0.8836,3.3126,12.0074,-1.0729,11.6415,4.4230,11.7227,8.5100,6.7084,1.8179,1.8214,4.5423,8.1688,9.0545,5.1785
328.1250,6.1263,9.9980,6.4996,1.3192,-1.9716,3.5510,12.6894,-1.6305,10.3339,4.1723,11.0501,8.5828,7.3789,2.3993,1.6978,4.5332,8.0513,7.6679,4.4860
332.0312,5.8437,7.7320,3.3417,-1.1366,-7.3791,3.8185,9.0794,-3.6055,8.7741,2.2712,8.5648,6.9432,5.5486,-0.2063,1.6417,2.3428,4.9724,5.4803,1.8062
335.9375,5.4835,4.8029,-0.2488,-4.5048,-13.5848,3.9459,2.5231,-6.7582,7.2123,-0.5696,5.0468,3.9272,1.8087,-5.1078,1.7498,-1.4762,0.0704,2.9949,-2.0001
339.8438,5.2174,2.1310,-3.0855,-7.6545,-18.3258,3.8628,-4.2874,-10.0597,5.9200,-2.7154,1.7169,0.5573,-2.3249,-10.2209,2.2095,-5.2787,-4.7023,0.9597,-5.4885
343.7500,5.2489,0.6432,-4.2902,-9.4468,-19.9479,3.6214,-8.5748,-12.1429,5.1428,-2.5534,-0.2548,-1.9103,-5.2420,-13.4125,3.1272,-7.0872,-7.6073,0.0459,-7.3377
347.6562,5.6742,0.7639,-3.6552,-9.2591,-18.0942,3.2962,-8.7980,-12.0015,5.0093,0.4579,-0.2545,-2.6110,-6.0412,-13.5680,4.4137,-5.6515,-7.8885,0.5135,-6.9598
351.5625,6.3641,2.1296,-1.6904,-7.2424,-13.6630,2.8576,-5.3438,-9.5484,5.4262,5.3164,1.4841,-1.5228,-4.8643,-11.0021,5.7887,-1.2109,-5.9312,2.0516,-4.7048
355.4688,6.9559,3.7351,0.6482,-4.2051,-8.1949,2.1452,-0.2396,-5.7139,6.0332,9.9080,3.9586,0.5267,-2.6401,-7.0736,6.8801,4.5147,-2.8561,3.8938,-1.5948
359.3750,6.9838,4.4553,2.3894,-1.2158,-3.1220,0.9825,3.9253,-2.0148,6.2797,12.0919,5.8328,2.3152,-0.4629,-3.3275,7.3543,9.1544,0.1288,5.1614,1.2259
363.2812,6.0888,3.6383,2.9205,0.8552,0.7220,-0.6481,5.2713,0.1761,5.6244,10.7886,6.0408,2.8844,0.9930,-0.6983,7.0218,10.9010,2.2525,5.2594,3.0121
367.1875,4.2013,1.4143,2.1404,1.6454,3.1902,-2.5165,3.4307,0.2734,3.7780,6.4476,4.2703,2.0225,1.7067,0.8162,5.8966,9.4265,3.3791,4.1284,3.6566
371.0938,1.6038,-1.4480,0.3732,1.3538,4.6131,-4.2269,-0.4770,-1.3027,0.8775,0.6916,1.0902,0.3012,2.1301,1.9262,4.2158,5.9821,3.8860,2.2360,3.5801
375.0000,-1.1485,-4.0106,-1.8530,0.5666,5.4956,-5.4234,-4.5808,-3.4274,-2.4996,-4.5630,-2.3345,-1.3244,2.7783,3.4809,2.4157,2.6380,4.3598,0.3353,3.3965
378.9062,-3.4020,-5.6367,-4.0111,-0.0364,6.2618,-5.9685,-7.2299,-4.8977,-5.5007,-7.9538,-4.7823,-2.0858,3.8722,5.9051,1.0439,1.1199,5.2652,-0.8686,3.5690
382.8125,-4.6015,-6.1814,-5.6745,0.0342,7.0864,-5.9634,-7.6678,-5.0307,-7.2875,-9.0565,-5.4988,-1.7930,5.2254,8.9113,0.5888,1.9176,6.7038,-0.9853,4.2267
386.7188,-4.4522,-5.8535,-6.5309,0.8960,7.8174,-5.6047,-6.1257,-3.9232,-7.3511,-8.2439,-4.4634,-0.8476,6.3844,11.5903,1.2591,4.1423,8.3313,-0.0426,5.1819
390.6250,-3.0193,-4.9380,-6.3953,2.2571,8.0168,-5.0040,-3.4240,-2.2797,-5.7389,-6.2773,-2.3186,0.0730,6.8910,12.8081,2.8108,6.1467,9.4710,1.5698,6.0733
394.5312,-0.7459,-3.6316,-5.2870,3.5236,7.1560,-4.1260,-0.4246,-0.9645,-3.1008,-3.9518,-0.0481,0.4203,6.4985,11.7343,4.5472,6.4833,9.4022,3.2516,6.5219
398.4375,1.6365,-2.0976,-3.5329,4.0179,4.9386,-2.8997,2.3112,-0.5623,-0.5042,-1.9437,1.4211,0.0202,5.2520,8.2822,5.5634,4.6357,7.7244,4.3711,6.2375
402.3438,3.3220,-0.6220,-1.7776,3.2499,1.5995,-1.4012,4.5237,-1.1734,0.9527,-0.7779,1.5340,-0.9398,3.4381,3.2713,5.1687,1.1637,4.6253,4.4394,5.0824
406.2500,3.7276,0.3521,-0.7906,1.1523,-2.0225,0.0629,6.0407,-2.4924,0.6048,-0.7559,0.2601,-2.0974,1.4721,-1.7925,3.2872,-2.7136,0.8873,3.2694,3.1307
410.1562,2.7615,0.4262,-1.0975,-1.8156,-4.7596,1.0755,6.6117,-4.0431,-1.4408,-1.8063,-1.9289,-3.1123,-0.2217,-5.2713,0.5922,-5.7700,-2.4098,1.0930,0.7245
414.0625,0.9104,-0.4278,-2.6182,-4.7671,-5.6472,1.3682,5.9724,-5.3925,-4.2806,-3.3910,-4.2332,-3.7596,-1.3112,-6.0719,-1.7539,-7.2789,-4.3634,-1.4299,-1.5331
417.9688,-0.9443,-1.6912,-4.5672,-6.6889,-4.4311,1.0291,4.1080,-6.2419,-6.5742,-4.6504,-5.8106,-3.9237,-1.6396,-4.1337,-2.6629,-7.1746,-4.6480,-3.3750,-2.9216
421.8750,-1.9277,-2.4763,-5.7561,-6.8475,-1.7393,0.4839,1.4891,-6.4209,-7.1548,-4.8151,-6.0965,-3.5713,-1.2752,-0.4721,-1.6937,-5.9049,-3.6207,-3.8915,-2.8869
425.7812,-1.5891,-2.0152,-5.1985,-5.1306,1.2121,0.2376,-0.9573,-5.8769,-5.5948,-3.6728,-5.0389,-2.7622,-0.4974,3.2769,0.7043,-4.1495,-2.0787,-2.6004,-1.3521
429.6875,-0.0994,-0.1578,-2.6895,-2.1502,3.2284,0.5453,-2.2124,-4.7125,-2.4190,-1.7580,-3.1230,-1.6805,0.3016,5.5992,3.4434,-2.5607,-0.8260,0.1476,1.1323
433.5938,1.8903,2.4700,0.9990,0.9776,3.7185,1.2444,-1.6857,-3.2283,1.1654,-0.0720,-1.1402,-0.6179,0.7741,5.7625,5.4175,-1.5810,-0.3074,3.3298,3.5416
437.5000,3.6409,4.7868,4.4673,3.1024,2.9229,1.8681,0.4220,-1.8774,3.8847,0.5457,0.2040,0.1295,0.7590,4.0628,6.1229,-1.3328,-0.5022,5.6622,4.8128
441.4062,4.7187,5.8690,6.4088,3.5510,1.6867,1.9585,3.1613,-1.0896,5.0159,-0.0085,0.6334,0.4057,0.3272,1.5556,5.8935,-1.5851,-1.0864,6.1925,4.3552
445.3125,5.1444,5.4612,6.2863,2.4229,0.9391,1.3538,5.2795,-1.0412,4.6666,-0.9909,0.3903,0.2795,-0.2962,-0.5433,5.5999,-1.8457,-1.7059,4.7783,2.3502
449.2188,5.2276,4.0614,4.5616,0.5091,1.1934,0.2532,5.8218,-1.5337,3.5844,-1.2840,0.0180,-0.0028,-0.8818,-1.4473,6.0040,-1.6011,-2.1619,2.1786,-0.3463
453.1250,5.2384,2.5489,2.3500,-1.1363,2.3245,-0.9633,4.5452,-2.1023,2.6542,-0.1665,-0.0154,-0.1734,-1.3147,-1.0794,7.1967,-0.6258,-2.4162,-0.3143,-2.6571
457.0312,5.1763,1.6301,0.7337,-1.7456,3.6991,-1.9990,1.9401,-2.3204,2.4087,2.1376,0.4064,-0.0969,-1.6059,0.0440,8.4990,0.8206,-2.4731,-1.5213,-3.8314
460.9375,4.8128,1.4778,0.1744,-1.2140,4.5347,-2.7775,-1.0943,-2.1057,2.8387,4.5305,1.0584,0.1907,-1.8024,1.1889,8.9081,2.0839,-2.2791,-0.9583,-3.7705
464.8438,3.9659,1.7739,0.3794,-0.0944,4.2826,-3.3603,-3.6760,-1.7995,3.5635,5.7238,1.6443,0.5776,-1.8776,1.7932,7.8008,2.4992,-1.7377,0.9615,-2.9536
468.7500,2.7739,2.0643,0.6635,0.7746,2.8653,-3.7433,-5.2172,-1.9292,4.1896,5.0998,2.1023,1.0196,-1.7030,1.6779,5.4259,1.8576,-0.8189,3.2043,-2.0446
472.6562,1.7290,2.1308,0.5174,0.7843,0.7017,-3.7370,-5.4710,-2.7926,4.5862,3.1730,2.6895,1.6024,-1.1323,1.0334,2.8428,0.6320,0.3474,4.7010,-1.4514
476.5625,1.4025,2.1082,-0.0204,-0.0884,-1.4566,-3.0654,-4.4586,-4.1506,4.9069,1.3138,3.7557,2.4612,-0.1413,0.2627,1.3252,-0.2427,1.4906,4.9026,-1.1241
480.4688,2.0378,2.2955,-0.4317,-1.2893,-2.8040,-1.6327,-2.4438,-5.2707,5.3821,0.8821,5.3663,3.6149,1.0860,-0.2022,1.6020,0.0528,2.3327,4.0021,-0.6995
484.3750,3.3046,2.8452,-0.1463,-2.0353,-2.7835,0.2585,0.0031,-5.3326,6.0671,2.3113,7.0694,4.8494,2.2007,-0.0389,3.4186,1.6463,2.7329,2.7238,0.1396
488.2812,4.4185,3.5935,0.9969,-1.7836,-1.3128,1.9452,1.9856,-3.9516,6.7372,4.7424,8.0260,5.7611,2.8465,0.8799,5.6936,3.7984,2.7348,1.8389,1.3581
492.1875,4.5794,4.1583,2.5852,-0.5379,1.1615,2.7304,2.4992,-1.4750,6.9993,6.4676,7.4675,5.9530,2.8325,2.4424,7.1627,5.2859,2.4851,1.7084,2.5303
496.0938,3.4570,4.2189,3.8736,1.1740,3.8293,2.3048,0.9182,1.1629,6.5321,5.9362,5.2048,5.2648,2.2142,4.3003,7.0941,5.1225,2.1019,2.1166,3.0909
500.0000,1.4072,3.7493,4.2506,2.6113,5.8543,0.9725,-2.4848,2.9518,5.2899,2.7163,1.8510,3.8831,1.2388,5.9474,5.6363,3.1568,1.6084,2.4620,2.6941
503.9062,-0.7274,3.0260,3.6029,3.2119,6.7338,-0.5004,-6.3848,3.3680,3.5429,-2.1735,-1.4075,2.2595,0.2030,6.8799,3.6121,0.1545,0.9876,2.1569,1.4367
