Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
285.1562,13.0965,7.4248,2.0720,2.6220,-3.3670,5.9657,-2.3618,-1.8530,7.9165,16.8751,8.9923,5.0386,2.5449,-1.7775,13.2641,5.5546,2.1724,5.3889,3.5627
289.0625,9.2066,4.9966,1.8624,2.5634,-2.6821,2.2133,-4.1455,-1.6425,6.3546,13.0493,7.4323,4.2420,1.7278,-2.8007,9.7957,3.7900,0.7651,4.2847,2.9808
292.9688,4.8167,2.8940,1.8163,2.7412,-2.0444,-0.3734,-4.9890,-1.4822,4.9711,9.1801,5.8255,4.3611,1.7283,-3.2975,6.6119,2.6109,0.1730,4.0474,3.1716
296.8750,0.4737,1.6611,2.1404,3.5829,-1.0084,-1.3213,-4.4567,-1.1945,4.1175,5.8459,4.4614,5.5650,2.8785,-2.3036,4.2326,2.2932,0.6195,5.0280,4.4987
300.7812,-3.0106,1.4761,3.0740,5.1786,0.6235,-0.8568,-2.5453,-0.6070,4.0501,3.4848,3.5974,7.4572,4.9259,0.3512,2.8414,2.6413,1.7794,7.0434,6.7404
304.6875,-5.0977,1.9883,4.5736,7.0684,2.5804,0.1844,0.2539,0.2471,4.6410,2.0275,3.1900,9.0856,7.0197,3.8422,2.1408,3.0477,2.8669,9.2961,9.0708
308.5938,-5.9113,2.4762,6.1178,8.3372,4.1754,0.8223,3.1121,1.0174,5.2918,0.8366,2.8045,9.3437,8.0717,6.7329,1.4825,2.8385,3.0529,10.6413,10.3781
312.5000,-6.2137,2.2512,6.8572,8.0412,4.6550,0.4865,5.1761,1.1492,5.1698,-0.9650,1.8089,7.5852,7.3276,7.7441,0.2117,1.6995,1.9775,10.1248,9.7947
316.4062,-6.9903,1.0620,6.0832,5.7612,3.6609,-0.7004,5.8988,0.1999,3.6584,-3.9743,-0.2483,4.0677,4.8138,6.4637,-1.9767,-0.1052,0.0082,7.5108,7.1727
320.3125,-8.9173,-0.7666,3.7207,1.9531,1.5165,-2.0957,5.2384,-1.8254,0.7385,-8.1372,-3.3252,-0.0982,1.3709,3.5754,-4.8902,-1.8878,-1.9692,3.4759,3.2288
324.2188,-12.0464,-2.5533,0.4855,-2.1541,-0.8694,-3.0448,3.6299,-4.3537,-2.9629,-12.7788,-6.8591,-3.5147,-1.7700,0.4792,-7.9822,-2.9737,-3.1085,-0.6847,-0.7468
328.1250,-15.8743,-3.7043,-2.4462,-5.1044,-2.4536,-3.3741,1.7423,-6.4513,-6.5124,-17.0130,-10.0594,-5.2522,-3.6189,-1.4573,-10.6871,-3.1296,-3.1293,-3.7037,-3.4823
332.0312,-19.7036,-4.0990,-4.0763,-5.9180,-2.6016,-3.5291,0.1396,-7.2608,-9.1948,-20.2586,-12.3402,-5.3286,-3.8926,-1.5686,-12.7288,-2.6949,-2.4431,-4.9777,-4.3052
335.9375,-23.0359,-4.1767,-4.1355,-4.5539,-1.3876,-4.2660,-0.9828,-6.4150,-10.8934,-22.5230,-13.6244,-4.6229,-3.0600,-0.1108,-14.2219,-2.3402,-1.8004,-4.8306,-3.4079
339.8438,-25.7593,-4.6763,-3.2032,-1.8736,0.5275,-6.1108,-1.8481,-4.1919,-12.0912,-24.2905,-14.3402,-4.3074,-1.9871,2.0392,-15.5282,-2.6355,-1.7390,-4.2631,-1.6789
343.7500,-28.0675,-6.1988,-2.3392,0.8495,2.3443,-8.9554,-2.9063,-1.3394,-13.5078,-26.1272,-15.1365,-5.1803,-1.4451,3.9591,-16.9940,-3.7314,-2.2516,-4.3578,-0.2204
347.6562,-30.2278,-8.8581,-2.4805,2.5660,3.5906,-12.0586,-4.5093,1.2912,-15.6149,-28.2907,-16.5067,-7.3072,-1.7835,5.1493,-18.7453,-5.3501,-2.9054,-5.6983,0.1655
351.5625,-32.3784,-12.2128,-3.9748,2.8594,4.2966,-14.4478,-6.6382,3.0728,-18.3363,-30.6030,-18.5434,-10.1304,-2.9132,5.6333,-20.6545,-7.0421,-3.2830,-8.1242,-0.7359
355.4688,-34.4665,-15.4891,-6.4901,1.9400,4.7877,-15.4561,-8.8505,3.7242,-21.0952,-32.6312,-20.9331,-12.8827,-4.5143,5.7001,-22.4582,-8.4843,-3.3635,-10.9123,-2.5880
359.3750,-36.3077,-17.9421,-9.2818,0.3146,5.2771,-15.0678,-10.4886,3.2288,-23.1473,-34.0062,-23.1449,-14.9797,-6.2614,5.5310,-23.9163,-9.5959,-3.5290,-13.2186,-4.7708
363.2812,-37.6791,-19.1523,-11.5878,-1.5852,5.5774,-13.8854,-11.0403,1.6844,-23.9710,-34.6373,-24.6750,-16.1617,-7.9103,4.9953,-24.9000,-10.4268,-4.1974,-14.4931,-6.6903
367.1875,-38.3759,-19.1277,-12.9158,-3.5616,5.1588,-12.7754,-10.4447,-0.7704,-23.4886,-34.6915,-25.2171,-16.3927,-9.2465,3.7509,-25.3783,-10.9636,-5.4020,-14.6500,-7.9728
371.0938,-38.2365,-18.2096,-13.1185,-5.5419,3.5225,-12.4238,-9.1612,-3.9142,-22.0306,-34.3997,-24.7117,-15.7045,-10.0237,1.5615,-25.3528,-11.0517,-6.6790,-13.9641,-8.4994
375.0000,-37.1865,-16.8789,-12.3254,-7.3641,0.6287,-13.0423,-7.9581,-7.3706,-20.1192,-33.8709,-23.3035,-14.1596,-10.0061,-1.4056,-24.8205,-10.5097,-7.3733,-12.8311,-8.3372
378.9062,-35.3217,-15.5744,-10.8534,-8.6857,-2.9303,-14.3401,-7.5425,-10.6234,-18.2294,-33.0640,-21.2656,-11.9445,-9.1125,-4.5129,-23.8008,-9.3342,-7.1257,-11.5697,-7.6554
382.8125,-32.9834,-14.5908,-9.1604,-9.1281,-6.1460,-15.7256,-8.2422,-13.1629,-16.6538,-31.9205,-18.9285,-9.4538,-7.5422,-6.8745,-22.3999,-7.8079,-6.1511,-10.3624,-6.6733
386.7188,-30.7373,-14.0612,-7.8039,-8.5583,-8.0712,-16.6055,-9.9104,-14.6844,-15.4940,-30.5309,-16.6223,-7.2281,-5.7531,-7.7446,-20.8528,-6.4024,-5.0880,-9.3110,-5.6330
390.6250,-29.2057,-13.9884,-7.3255,-7.2792,-8.2598,-16.6460,-12.0781,-15.1982,-14.7227,-29.1843,-14.6297,-5.7461,-4.2732,-6.8604,-19.4955,-5.5403,-4.5412,-8.5093,-4.7664
394.5312,-28.8028,-14.2850,-8.0443,-5.9481,-6.9118,-15.9025,-14.2247,-14.9614,-14.2426,-28.2488,-13.1480,-5.2181,-3.4602,-4.5646,-18.6679,-5.3968,-4.6831,-8.0577,-4.2434
398.4375,-29.5079,-14.7960,-9.8494,-5.2322,-4.6666,-14.7830,-15.9917,-14.2708,-13.9095,-27.9617,-12.2623,-5.5442,-3.3738,-1.6581,-18.5853,-5.8769,-5.2177,-8.0095,-4.1196
402.3438,-30.8204,-15.3026,-12.1346,-5.4073,-2.2162,-13.8584,-17.2313,-13.2590,-13.5399,-28.2739,-11.9301,-6.4585,-3.8397,0.9326,-19.2327,-6.7552,-5.7059,-8.3014,-4.3166
406.2500,-31.9489,-15.5275,-13.9678,-6.1633,0.0032,-13.5885,-17.9236,-11.8411,-12.9348,-28.8447,-11.9707,-7.7226,-4.6373,2.5139,-20.3214,-7.8302,-5.9558,-8.7285,-4.6488
410.1562,-32.1585,-15.1761,-14.4600,-6.7598,1.8747,-14.0868,-18.0846,-9.8513,-11.9318,-29.1861,-12.0698,-9.1892,-5.6480,2.8594,-21.3351,-8.9532,-6.1405,-8.9867,-4.8877
414.0625,-31.1070,-14.0326,-13.1702,-6.4498,3.4432,-15.0537,-17.7646,-7.2771,-10.4643,-28.8629,-11.8243,-10.6784,-6.8402,2.2328,-21.6705,-9.9260,-6.5500,-8.7649,-4.8343
417.9688,-28.9994,-12.0944,-10.3466,-4.9267,4.7053,-15.9415,-17.1196,-4.4271,-8.5918,-27.6458,-10.8509,-11.8003,-8.1085,1.2103,-20.8438,-10.4039,-7.2027,-7.8469,-4.3764
421.8750,-26.4790,-9.6683,-6.8698,-2.5283,5.5178,-16.2754,-16.4440,-1.9078,-6.4800,-25.5616,-8.9420,-11.9302,-9.1176,0.3913,-18.6956,-9.9546,-7.6702,-6.1867,-3.5202
425.7812,-24.2991,-7.3327,-3.9036,-0.0845,5.6799,-15.9382,-16.0600,-0.4072,-4.3372,-22.8481,-6.1958,-10.4405,-9.3183,0.1340,-15.4934,-8.2861,-7.2974,-3.9335,-2.3880
429.6875,-22.9293,-5.7144,-2.3967,1.5052,5.1027,-15.2204,-16.0915,-0.3935,-2.3333,-19.8497,-3.0220,-7.0733,-8.1792,0.4398,-11.8532,-5.4893,-5.6663,-1.3917,-1.1762
433.5938,-22.2857,-5.1488,-2.6530,1.7328,3.9269,-14.5782,-16.2840,-1.8831,-0.5335,-16.8934,0.0245,-2.1907,-5.5057,1.0431,-8.4810,-2.0853,-2.9405,1.0836,-0.0725
437.5000,-21.7289,-5.4031,-4.1660,0.7448,2.5054,-14.2506,-16.0546,-4.3874,1.1283,-14.1745,2.5170,3.3041,-1.6299,1.6536,-5.8469,1.2046,0.1936,3.2287,0.8449
441.4062,-20.3540,-5.6695,-5.8092,-0.7117,1.2779,-14.0092,-14.8121,-7.0575,2.8238,-11.6879,4.3820,8.3610,2.6845,2.2098,-3.9710,3.8365,2.9605,4.9913,1.6771
445.3125,-17.4525,-4.9043,-6.3158,-1.6178,0.6294,-13.2424,-12.3689,-8.9600,4.7546,-9.2428,5.9185,12.2500,6.5890,2.9802,-2.4561,5.7070,4.9766,6.5565,2.6899
449.2188,-12.9217,-2.3785,-4.8425,-1.1217,0.8122,-11.3495,-9.1543,-9.3769,7.0487,-6.5774,7.5750,14.8071,9.5476,4.4257,-0.7650,7.1106,6.4188,8.2418,4.1965
453.1250,-7.3972,1.8670,-1.3538,1.1101,1.9320,-8.1837,-6.0329,-8.0246,9.6702,-3.5350,9.6140,16.3276,11.5384,6.8846,1.4190,8.4242,7.7619,10.2968,6.3803
457.0312,-2.0099,6.9533,3.3652,4.7720,3.9488,-4.2312,-3.8044,-5.1193,12.3890,-0.2117,11.8832,17.2232,12.9423,10.2616,3.9699,9.7574,9.3067,12.7137,9.1549
460.9375,2.1308,11.5602,8.0815,9.0650,6.6538,-0.3858,-2.7112,-1.2661,14.8342,3.0207,13.8580,17.7108,14.2084,13.9332,6.3750,10.8355,10.8796,15.1687,12.1482
464.8438,4.4541,14.5744,11.6840,13.0331,9.6484,2.5366,-2.3051,2.7885,16.6193,5.6519,14.9365,17.7382,15.5291,16.9661,8.0303,11.2032,11.9447,17.1458,14.8368
468.7500,5.1531,15.6038,13.6518,15.9369,12.3965,4.2149,-1.7906,6.4409,17.4808,7.2641,14.7982,17.1548,16.7427,18.5609,8.5804,10.5904,12.0451,18.1843,16.7660
472.6562,4.9843,15.0559,14.1779,17.5031,14.3865,4.8952,-0.6121,9.4254,17.3640,7.7298,13.5896,15.9471,17.5121,18.4814,8.0896,9.1601,11.2301,18.1094,17.7352
476.5625,4.7709,13.7645,13.9053,17.9437,15.3527,5.1044,1.1402,11.8228,16.4164,7.2651,11.8231,14.3371,17.6277,17.2136,6.9553,7.4498,10.1289,17.1063,17.8461
480.4688,4.9276,12.4426,13.4584,17.7517,15.4175,5.2446,2.8132,13.8790,14.9011,6.3168,10.0712,12.6699,17.1956,15.7397,5.6534,6.0497,9.5876,15.5975,17.3911
484.3750,5.3187,11.3384,13.0634,17.3894,15.0363,5.3813,3.7115,15.7420,13.0856,5.3651,8.6670,11.1929,16.5547,15.0313,4.5044,5.2507,10.1029,14.0033,16.6510
488.2812,5.5340,10.2963,12.4828,17.0403,14.7396,5.3632,3.6677,17.2851,11.1675,4.7570,7.5982,9.8991,15.9717,15.5326,3.6013,4.9051,11.4322,12.5322,15.7244
492.1875,5.3709,9.1179,11.2766,16.5561,14.8179,5.1379,3.2241,18.1411,9.2648,4.6437,6.6241,8.5464,15.3395,16.9141,2.9022,4.5719,12.6449,11.1250,14.4856
496.0938,5.1577,7.8970,9.2009,15.6191,15.1542,4.9724,3.2708,17.9429,7.4548,5.0127,5.4969,6.8254,14.1293,18.2337,2.3643,3.8174,12.5969,9.5679,12.6947
500.0000,5.6484,7.0482,6.4775,14.0126,15.3306,5.3674,4.3997,16.6230,5.8176,5.7520,4.1180,4.5583,11.6833,18.4162,1.9905,2.4543,10.5537,7.6898,10.2000
503.9062,7.5266,6.9984,3.7649,11.8301,14.9503,6.7111,6.4564,14.5702,4.4473,6.6966,2.5477,1.8198,7.6991,16.7997,1.7654,0.5877,6.6152,5.5171,7.1206
