Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
70.3125,0.8584,-1.7515,-9.7512,5.5369,-4.3291,-0.9433,-8.1026,5.5303,0.6496,6.4282,-11.1643,-4.3429,-7.2142,3.6186,-12.5013,-2.2423,-4.3179,5.4686,-8.0848
74.2188,-2.5452,-3.4673,-11.4624,6.7325,-2.9008,-2.9151,-10.4977,5.7809,-0.7565,4.1470,-12.7727,-5.7888,-7.4333,4.2259,-14.1200,-4.0375,-3.8241,4.2625,-9.1285
78.1250,-5.0991,-4.0674,-11.8988,8.4510,-1.1764,-3.7348,-12.1261,6.8672,-1.6212,2.8362,-13.2542,-5.6230,-6.5709,5.2004,-14.1490,-4.8294,-2.6788,4.3688,-9.8544
82.0312,-5.3090,-3.6290,-10.8616,10.1559,0.8713,-3.3693,-12.5126,8.3390,-1.0327,3.0976,-12.1561,-3.7877,-4.2566,6.1120,-12.2574,-4.1154,-0.6831,5.9999,-9.8158
85.9375,-1.9240,-2.5672,-8.5594,11.3778,3.0499,-1.9938,-11.3681,9.7864,1.5571,5.5140,-9.3607,-0.8572,-0.6773,6.5676,-8.4756,-1.9003,1.9492,8.7891,-8.8166
89.8438,5.0437,-1.4804,-5.6043,11.8957,4.9722,0.0005,-8.7756,11.0064,5.8320,10.0341,-5.3822,2.0640,3.3235,6.4107,-3.5047,1.1065,4.6328,11.8689,-7.0358
93.7500,13.8005,-0.9182,-2.8724,11.7014,6.2099,2.0347,-5.3290,11.9412,10.5344,15.5005,-1.3985,3.7282,6.4833,5.7290,1.2237,3.6680,6.6387,14.1268,-5.0218
97.6562,21.3495,-1.1616,-1.2275,10.8522,6.4961,3.4859,-2.0437,12.5079,13.9830,19.8746,1.1452,3.2756,7.6502,4.7047,3.9968,4.5561,7.4154,14.5993,-3.5204
101.5625,25.0302,-2.1047,-1.1709,9.3913,5.8673,3.9457,0.0418,12.5203,14.9628,21.2495,1.2491,0.6510,6.3604,3.4562,3.6931,3.1859,6.8493,12.8900,-3.1521
105.4688,24.1223,-3.2915,-2.5637,7.4187,4.6610,3.4636,0.4244,11.8015,13.4593,19.0834,-1.0007,-3.3359,3.1425,2.0064,0.5924,-0.0257,5.3256,9.4183,-4.0662
109.3750,20.4081,-4.1078,-4.5957,5.2154,3.3652,2.5909,-0.4929,10.3944,10.7375,14.7655,-4.3054,-7.3744,-0.6644,0.3789,-3.4877,-3.8238,3.5448,5.3227,-5.7725
113.2812,17.1855,-4.0579,-6.0878,3.2471,2.3979,2.1311,-1.5256,8.6624,8.6483,10.9702,-6.7271,-10.2657,-3.5236,-1.2911,-5.9953,-6.7435,2.1905,1.9865,-7.3075
117.1875,17.2584,-3.0021,-6.0275,1.9684,1.9366,2.7049,-1.3442,7.1516,8.5525,10.0767,-6.7078,-11.4550,-4.4259,-2.7518,-5.0389,-7.8485,1.6328,0.3842,-7.7095
121.0938,21.1754,-1.2310,-4.0728,1.5410,1.8843,4.3921,0.7295,6.2770,10.5277,12.6459,-3.9510,-11.1885,-3.3244,-3.7555,-0.5435,-7.1516,1.8298,0.6025,-6.5592
125.0000,26.8875,0.6765,-0.7321,1.6905,1.9804,6.6902,4.2817,6.0549,13.3621,16.9992,0.3896,-10.2293,-1.0425,-4.2066,5.6068,-5.4840,2.4620,1.8289,-4.2474
128.9062,31.0698,2.1513,2.8999,1.8435,1.9753,8.8192,8.0380,6.0866,15.3317,20.2431,4.3655,-9.3314,1.2650,-4.2145,10.6135,-3.9247,3.1824,2.8429,-1.7712
132.8125,31.2409,2.9263,5.7096,1.4773,1.7586,10.1639,10.6413,5.8104,15.2535,20.0976,6.3539,-8.8072,2.7563,-4.0104,12.3944,-3.1636,3.8010,2.7223,-0.1497
136.7188,27.2911,3.1524,7.1026,0.4343,1.3705,10.5523,11.4654,4.8460,13.1444,16.3261,5.9635,-8.4380,3.2652,-3.8046,10.7850,-3.1848,4.2925,1.3382,0.1808
140.6250,21.4511,3.2630,7.2067,-1.0258,0.9140,10.2054,10.9203,3.1919,10.1031,10.8316,4.1770,-7.7387,3.2072,-3.7024,7.5562,-3.4182,4.6578,-0.6574,-0.3987
144.5312,16.7997,3.6691,6.6578,-2.4590,0.4482,9.4526,10.0594,1.1671,7.5552,6.3964,2.6668,-6.3637,3.1496,-3.7331,5.2523,-3.2040,4.7889,-2.3104,-0.9803
148.4375,15.3567,4.4817,6.1533,-3.5532,-0.0520,8.4761,9.7891,-0.8141,6.3966,4.9484,2.7378,-4.3744,3.3675,-3.9356,5.6112,-2.2356,4.4672,-2.9701,-0.7483
152.3438,17.0031,5.4444,6.0826,-4.2712,-0.6482,7.2992,10.2552,-2.4372,6.5757,6.5034,4.5587,-2.2166,3.6750,-4.3934,8.5687,-0.7119,3.5111,-2.6226,0.4904
156.2500,19.8310,6.1274,6.4465,-4.7201,-1.3533,5.9966,10.8308,-3.5220,7.3078,9.4067,7.1293,-0.4604,3.6033,-5.1636,12.4251,0.8513,1.9507,-1.7669,2.2144
160.1562,21.5458,6.2528,7.0416,-4.8956,-2.0911,4.8963,10.6788,-3.9358,7.6859,11.5861,8.9473,0.5071,2.7604,-6.1623,14.9833,1.9773,0.0776,-0.9807,3.5721
164.0625,20.9112,5.9259,7.7019,-4.5651,-2.7404,4.5285,9.4437,-3.5406,7.2374,11.8926,8.9197,0.6531,1.1071,-7.1311,14.8777,2.5088,-1.6916,-0.5167,3.9545
167.9688,18.3293,5.6011,8.3848,-3.4391,-3.2327,5.2942,7.5471,-2.2822,6.0925,10.6523,6.9626,0.2723,-1.0200,-7.7524,12.2751,2.6596,-3.0498,-0.2138,3.3554
171.8750,15.3220,5.7896,9.0560,-1.5189,-3.6189,7.0853,5.8803,-0.3645,4.7447,9.1848,3.9763,-0.1749,-3.1198,-7.8532,8.6067,2.8498,-3.9671,0.2549,2.2921
175.7812,13.4038,6.6943,9.5194,0.6832,-4.0433,9.1824,5.1418,1.6822,3.6451,8.7599,1.2813,-0.2501,-4.8011,-7.5301,5.6234,3.4523,-4.6728,1.0308,1.3821
179.6875,13.1315,8.0166,9.3906,2.2949,-4.6330,10.5746,5.3261,3.1868,2.9209,9.7574,-0.1071,0.3199,-5.9395,-7.0729,4.4169,4.5922,-5.4732,1.9017,0.9034
183.5938,13.8687,9.0795,8.2882,2.5750,-5.3834,10.5328,5.7384,3.7266,2.3566,11.5366,0.0401,1.5609,-6.6481,-6.7154,4.9535,6.0754,-6.5414,2.4444,0.6454
187.5000,14.2757,9.2052,6.1209,1.4267,-6.1313,9.0539,5.5094,3.4608,1.5788,12.9638,1.1375,3.2264,-7.1255,-6.3989,6.2636,7.4531,-7.8204,2.3556,0.1247
191.4062,13.1194,8.1218,3.2455,-0.4486,-6.6461,6.8641,4.2150,3.1279,0.2926,13.1384,2.1520,4.8499,-7.5077,-5.7538,7.0377,8.1893,-9.0830,1.7097,-1.0294
195.3125,9.9236,6.1482,0.3490,-1.9100,-6.7819,4.9717,2.1519,3.6329,-1.5536,11.8346,2.1294,5.8997,-7.8104,-4.3490,6.2417,7.8796,-10.0700,0.9513,-2.8087
199.2188,5.1813,4.0425,-1.8904,-2.0366,-6.5821,4.0730,0.0944,5.4542,-3.7092,9.4854,0.6251,6.0125,-7.9633,-2.0465,3.4867,6.4527,-10.5923,0.6335,-4.8504
203.1250,0.1289,2.6054,-3.1398,-0.6565,-6.2601,4.2022,-1.2573,8.2675,-5.6644,6.8665,-2.1240,5.2036,-7.8795,0.8075,-0.8953,4.2649,-10.5428,1.0988,-6.6918
207.0312,-3.7506,2.2693,-3.5290,1.6052,-6.0628,4.8216,-1.7218,11.0683,-6.7894,4.7602,-5.3209,3.9144,-7.5037,3.5231,-5.9872,2.0107,-9.8615,2.3169,-8.0419
210.9375,-5.2864,2.9060,-3.4915,3.7697,-6.1090,5.2350,-1.6767,12.7431,-6.5688,3.7627,-7.9507,2.8213,-6.8285,5.4652,-10.5492,0.4510,-8.5366,3.9628,-8.8844
214.8438,-4.0550,3.9436,-3.4719,5.1140,-6.3140,5.0091,-1.7163,12.7240,-4.8707,4.2114,-9.2072,2.4791,-5.8983,6.4325,-13.3714,0.0700,-6.6738,5.6383,-9.3835
218.7500,-0.5399,4.7004,-3.7174,5.5292,-6.4489,4.1403,-2.2203,11.2968,-2.1122,6.1333,-8.8377,3.0021,-4.8186,6.7409,-13.6711,0.8491,-4.5688,7.0607,-9.7188
222.6562,4.0692,4.7318,-4.2711,5.4183,-6.2925,2.9317,-3.1538,9.3703,0.8237,9.1917,-7.2606,3.9885,-3.7571,6.9487,-11.4185,2.2998,-2.6770,8.1055,-9.9956
226.5625,8.3835,4.0004,-5.1083,5.2765,-5.7705,1.7525,-4.2048,7.8870,2.9532,12.7091,-5.3903,4.7517,-2.9061,7.4308,-7.4220,3.7533,-1.4379,8.7286,-10.2746
230.4688,11.4021,2.8040,-6.2432,5.3068,-4.9888,0.8765,-5.0962,7.2868,3.6736,15.8483,-4.2288,4.7234,-2.3989,8.1278,-3.0691,4.7310,-1.0299,8.8889,-10.6368
234.3750,12.8681,1.5438,-7.6859,5.3599,-4.1403,0.4624,-5.8046,7.3722,3.0834,17.9161,-4.4070,3.7757,-2.2162,8.6631,0.2126,5.1621,-1.2196,8.5686,-11.1736
238.2812,13.1962,0.4938,-9.2866,5.2052,-3.3528,0.5840,-6.5231,7.6150,1.9201,18.6300,-5.8960,2.2657,-2.1447,8.7329,1.5331,5.3147,-1.4327,7.8771,-11.8773
242.1875,13.0401,-0.2927,-10.6370,4.8683,-2.5801,1.1994,-7.4351,7.6330,1.1359,18.1806,-8.0322,0.7928,-1.8368,8.4528,0.8739,5.5086,-1.0368,7.1267,-12.5301
246.0938,12.8212,-0.9090,-11.1753,4.7310,-1.6110,2.0629,-8.5028,7.4699,1.3740,17.0591,-9.8393,-0.1570,-0.9571,8.3644,-0.9787,5.8283,0.3197,6.7688,-12.7256
250.0000,12.5565,-1.4376,-10.4826,5.2899,-0.1911,2.7077,-9.4450,7.4982,2.6775,15.7821,-10.4769,-0.4506,0.6512,9.0595,-2.8418,6.0487,2.5132,7.1839,-12.0606
253.9062,12.0851,-1.8374,-8.5784,6.7592,1.8159,2.6139,-9.9031,8.0633,4.5923,14.6972,-9.5903,-0.3055,2.8688,10.6880,-3.6618,5.8181,5.0084,8.4419,-10.3909
257.8125,11.4624,-1.9622,-5.9885,8.8341,4.3231,1.5185,-9.6482,9.1708,6.5438,13.9602,-7.4092,-0.0951,5.3254,12.7228,-2.9168,4.9486,7.1332,10.1991,-7.9653
261.7188,11.1433,-1.6962,-3.4995,10.8147,7.0277,-0.3426,-8.6695,10.4601,8.1901,13.6182,-4.5859,-0.1222,7.5364,14.1940,-0.7532,3.5850,8.4015,11.8195,-5.3229
265.6250,11.7482,-1.1026,-1.7418,12.0118,9.5211,-2.2818,-7.1092,11.4607,9.5075,13.6664,-1.8886,-0.5038,9.0855,14.2604,2.1409,2.1247,8.7128,12.6700,-3.0106
269.5312,13.5678,-0.4614,-0.8737,12.1379,11.4330,-3.5250,-5.1395,11.9062,10.6057,14.0151,0.0948,-1.1989,9.7704,12.7363,4.8375,0.9549,8.3449,12.4240,-1.3156
273.4375,16.2177,-0.1465,-0.5757,11.4035,12.5379,-3.6722,-2.9133,11.8558,11.4884,14.4340,1.1332,-2.1005,9.6503,10.2065,6.5342,0.2098,7.7787,11.1992,-0.1969
277.3438,18.7711,-0.3996,-0.3428,10.2675,12.7815,-2.9270,-0.6178,11.5445,11.9980,14.5966,1.3784,-3.0966,8.9843,7.6489,6.8712,-0.2714,7.4603,9.4647,0.5561
281.2500,20.3261,-1.1418,0.1513,9.0565,12.2469,-1.9190,1.4574,11.1171,11.9955,14.2582,1.2687,-4.0645,8.0989,5.8322,6.0946,-0.7701,7.6083,7.7859,1.0889
285.1562,20.5969,-1.9547,0.8831,7.7618,11.1073,-1.2447,2.9636,10.4867,11.5990,13.4528,1.3579,-4.8443,7.2513,4.9036,4.9772,-1.4418,8.1361,6.5672,1.3787
289.0625,20.0680,-2.2670,1.6102,6.1702,9.6063,-1.0662,3.6739,9.4435,11.2328,12.5237,2.1145,-5.2518,6.5583,4.4382,4.4856,-2.1888,8.7080,5.9290,1.3544
292.9688,19.5788,-1.6523,2.1712,4.2076,8.0594,-1.0624,3.6824,7.9156,11.3946,11.9134,3.7437,-5.1449,6.0210,3.8754,5.3143,-2.7342,8.9090,5.7559,1.1306
296.8750,19.6576,-0.0677,2.6933,2.1936,6.8331,-0.7444,3.4422,6.1466,12.2942,11.8344,6.0914,-4.4944,5.6236,2.9954,7.5167,-2.8207,8.4655,5.8427,1.1269
300.7812,20.1305,2.1060,3.5225,0.7608,6.2557,0.1361,3.5557,4.6088,13.6509,12.0780,8.6820,-3.3981,5.4315,2.0751,10.4592,-2.3716,7.4151,6.0227,1.9110
304.6875,20.3112,4.2484,4.9194,0.4527,6.4656,1.4201,4.4179,3.6911,14.8281,12.1343,10.8968,-2.0235,5.6035,1.6181,13.1524,-1.5053,6.1222,6.1990,3.8232
308.5938,19.6099,5.7991,6.7631,1.2806,7.2751,2.7347,5.9515,3.3951,15.2246,11.5601,12.2250,-0.5329,6.2834,1.8830,14.7815,-0.4228,5.0948,6.2883,6.6372
312.5000,18.0509,6.4994,8.5185,2.5812,8.1585,3.8549,7.6320,3.2889,14.6355,10.3169,12.4714,0.9466,7.4210,2.5842,15.1102,0.7132,4.6772,6.1538,9.5345
316.4062,16.2678,6.4507,9.5277,3.3250,8.4299,4.8971,8.8096,2.7822,13.3194,8.8038,11.8104,2.2869,8.6476,3.0101,14.5068,1.8075,4.7977,5.6053,11.4713
320.3125,14.9779,5.9798,9.4349,2.7048,7.5623,6.1530,9.1154,1.5402,11.7366,7.5433,10.6585,3.3100,9.3267,2.4848,13.5918,2.7701,4.9538,4.4820,11.7406
324.2188,14.3739,5.4166,8.4346,0.6261,5.4888,7.6963,8.6714,-0.2606,10.1812,6.7614,9.4347,3.7998,8.8057,0.8405,12.7685,3.4572,4.4859,2.7630,10.3697
328.1250,13.9469,4.9257,7.1465,-2.2252,2.6960,9.1103,7.9572,-2.0268,8.5938,6.2010,8.3441,3.5978,6.7583,-1.4428,11.9747,3.7027,2.9923,0.6220,8.0863
332.0312,12.8918,4.4783,6.1920,-4.7826,0.0177,9.6214,7.4357,-3.1277,6.6846,5.3325,7.3021,2.7283,3.4206,-3.5329,10.8167,3.4343,0.6194,-1.6200,5.8674
335.9375,10.7552,3.9480,5.7737,-6.1977,-1.7870,8.5989,7.2097,-3.2918,4.2360,3.7965,6.0327,1.4517,-0.4446,-4.7659,8.9579,2.7724,-1.9872,-3.6164,4.3664
339.8438,7.7718,3.2414,5.5632,-6.2555,-2.4407,6.0686,6.9598,-2.7459,1.3234,1.7204,4.2734,0.1863,-3.8686,-5.0284,6.4432,2.0049,-4.0613,-5.1129,3.5933
343.7500,4.5973,2.3708,4.9838,-5.3693,-2.2944,2.8391,6.1992,-2.0177,-1.7215,-0.3661,1.9643,-0.6731,-6.1235,-4.7489,3.7019,1.4290,-5.1845,-5.9960,3.0352
347.6562,1.6695,1.4333,3.6732,-4.2221,-2.1173,0.1063,4.6492,-1.5716,-4.5519,-1.9571,-0.6879,-0.9360,-7.0505,-4.5360,1.2359,1.1650,-5.5277,-6.2722,2.0977
351.5625,-1.2233,0.5324,1.7757,-3.3440,-2.6507,-1.2133,2.4529,-1.5499,-7.0313,-2.9913,-3.3071,-0.6966,-7.0898,-4.7419,-0.7485,1.0874,-5.6992,-6.0315,0.5306
355.4688,-4.7311,-0.2912,-0.1678,-2.9155,-4.1968,-0.9695,0.0755,-1.7929,-9.2520,-3.8958,-5.5531,-0.2798,-7.0108,-5.2593,-2.4600,0.9327,-6.3068,-5.4522,-1.4587
359.3750,-9.1910,-1.0695,-1.6561,-2.8687,-6.4865,0.2329,-2.0189,-2.0739,-11.3499,-5.1796,-7.3173,-0.0975,-7.5054,-5.6634,-4.2911,0.5053,-7.5438,-4.8316,-3.4475
363.2812,-13.9476,-1.8571,-2.6520,-3.1145,-8.8824,1.4983,-3.6558,-2.3208,-13.2925,-6.8767,-8.7907,-0.4848,-8.8675,-5.5494,-6.4223,-0.1711,-9.0810,-4.5624,-5.1637
367.1875,-17.3832,-2.6555,-3.6453,-3.6406,-10.7536,2.2012,-4.9802,-2.6188,-14.8313,-8.3007,-10.3434,-1.5653,-10.8943,-4.7916,-8.5865,-0.8662,-10.3185,-4.9736,-6.6578
371.0938,-17.7935,-3.3568,-5.2604,-4.3714,-11.7593,2.2633,-6.2139,-2.9874,-15.6480,-8.3651,-12.2573,-3.1599,-13.0059,-3.5406,-10.1991,-1.2981,-10.7894,-6.0618,-8.1305
375.0000,-14.5622,-3.7385,-7.6731,-4.9283,-11.8733,2.0148,-7.3504,-3.1363,-15.5443,-6.2983,-14.4510,-4.7605,-14.4760,-2.0047,-10.7697,-1.2993,-10.4148,-7.2744,-9.5644
378.9062,-8.7772,-3.5230,-10.2767,-4.5727,-11.1948,1.8306,-8.0552,-2.4565,-14.4980,-2.2526,-16.3751,-5.6187,-14.6645,-0.2318,-10.2816,-0.8720,-9.4484,-7.5653,-10.4976
382.8125,-2.7589,-2.4931,-11.9069,-2.5077,-9.7530,1.8609,-7.8844,-0.3366,-12.5539,2.6531,-17.1907,-4.9979,-13.2077,1.8972,-9.2397,-0.1175,-8.2040,-5.8256,-10.2010
386.7188,1.2663,-0.6371,-11.5482,1.5640,-7.5133,2.0414,-6.6796,3.3617,-9.7020,6.9310,-16.1993,-2.5542,-10.1665,4.4418,-8.3397,0.8620,-6.8239,-1.5478,-8.2190
390.6250,2.4794,1.7369,-9.0830,6.9909,-4.6007,2.3009,-4.8327,8.0019,-5.9344,9.5753,-13.3237,1.3193,-6.1136,7.1262,-8.0042,1.9746,-5.2882,4.6447,-4.9174
394.5312,1.8720,3.9954,-5.5651,12.2058,-1.5464,2.7238,-3.1868,12.3028,-1.5037,10.5876,-9.3581,5.4235,-2.0835,9.2639,-8.1390,3.0453,-3.6400,10.9919,-1.6037
398.4375,1.4559,5.3388,-2.7758,15.3451,0.7122,3.4903,-2.5928,14.8909,2.8341,10.8188,-5.7875,8.1164,0.6975,10.0022,-8.2976,3.7239,-2.1961,15.2545,-0.0224
402.3438,2.8235,5.1102,-2.2848,15.1640,1.1957,4.6455,-3.4004,14.9795,5.8932,11.2512,-4.1918,8.0260,1.2815,8.7726,-8.1275,3.5316,-1.5058,15.7700,-1.4460
406.2500,6.0430,3.1307,-4.5709,11.7230,-0.5446,5.9203,-5.2328,12.7756,6.5634,12.2340,-5.4995,4.7700,-0.5131,5.6716,-7.7484,2.0837,-2.0222,12.3464,-5.8901
410.1562,9.6274,-0.1219,-8.7411,6.4169,-4.0107,6.7980,-7.2109,9.3706,4.5140,13.2126,-9.4771,-0.7449,-3.8842,1.5240,-7.7542,-0.6316,-3.7056,6.4565,-11.9592
414.0625,11.5648,-3.6339,-13.0163,1.3027,-7.8207,6.8132,-8.4835,6.1832,0.6233,13.1398,-14.7488,-6.6823,-7.3037,-2.4282,-8.8024,-4.1260,-5.8761,0.5643,-17.4669
417.9688,10.6827,-6.2749,-15.6824,-1.8947,-10.3012,5.8603,-8.7120,4.2826,-3.2507,11.2775,-19.3690,-11.1510,-9.2025,-5.0429,-11.0715,-7.5667,-7.4816,-3.0760,-20.5014
421.8750,7.4264,-7.3297,-15.9379,-2.5353,-10.3098,4.2664,-8.1909,3.9682,-5.1379,7.8254,-21.6743,-13.1176,-8.7453,-5.7250,-13.9824,-10.1568,-7.6514,-3.4837,-20.3294
425.7812,3.5671,-6.8574,-14.1682,-1.1827,-7.8149,2.5625,-7.5471,4.7945,-3.9948,3.9335,-20.9878,-12.8292,-6.2514,-4.5937,-16.4162,-11.5150,-6.1870,-1.2905,-17.6343
429.6875,1.0808,-5.6607,-11.5552,0.9017,-3.8849,1.1248,-7.2547,5.9527,-0.2801,1.0700,-17.8370,-11.5048,-2.9852,-2.3342,-17.3251,-11.8130,-3.6645,1.7955,-13.9957
433.5938,0.9603,-4.8513,-9.3297,2.5216,-0.0868,-0.0398,-7.3143,6.7365,4.3087,0.1470,-13.6064,-10.5069,-0.4166,0.1422,-16.3555,-11.5896,-1.0793,4.0354,-10.9685
437.5000,2.7112,-5.2382,-8.1359,3.1002,2.3478,-1.2029,-7.3081,6.8277,7.7900,0.9689,-9.8386,-10.5240,0.6157,2.0505,-14.0751,-11.3756,0.7342,4.5737,-9.3204
441.4062,4.7988,-6.8759,-7.8382,2.7661,3.1059,-2.6023,-6.7565,6.3068,8.9699,2.3615,-7.5451,-11.2640,0.3343,2.9648,-11.6391,-11.3808,1.5369,3.7173,-8.8348
445.3125,5.7070,-9.0262,-7.7820,2.0365,2.8155,-4.1562,-5.4897,5.4783,7.9990,2.9167,-6.8421,-11.8037,-0.2049,2.8885,-10.0817,-11.4331,1.7196,2.5097,-8.6948
449.2188,4.9290,-10.5527,-7.2626,1.3923,2.5471,-5.4280,-3.7599,4.6768,6.1376,1.9003,-7.0297,-11.3089,0.1687,2.1808,-9.6664,-11.1722,1.9583,1.9592,-8.1183
453.1250,3.3014,-10.5217,-5.8997,1.0269,3.1320,-5.8715,-2.0359,4.1598,4.9429,-0.2331,-7.0186,-9.6157,1.9955,1.3811,-9.6965,-10.3302,2.7462,2.4402,-6.8177
457.0312,2.5113,-8.6821,-3.7546,0.8604,4.7059,-5.1785,-0.6688,4.0759,5.4095,-2.0472,-5.8746,-7.3019,4.8773,0.9784,-8.9222,-8.9028,4.1013,3.5942,-5.0449
460.9375,4.0777,-5.5790,-1.2207,0.7081,6.7017,-3.4922,0.3007,4.4349,7.5371,-1.9618,-3.2393,-5.2496,7.7583,1.1938,-6.3146,-7.1247,5.5959,4.6901,-3.2912
464.8438,8.3735,-2.2770,1.1797,0.4246,8.2307,-1.3571,1.0553,5.0473,10.4724,0.7458,0.5266,-4.0440,9.5724,1.8688,-1.7571,-5.3136,6.6365,5.1240,-1.9162
468.7500,14.2190,0.1319,2.9782,-0.0642,8.5883,0.5355,1.7381,5.4909,13.0248,5.3569,4.5126,-3.6362,9.8252,2.5340,3.7633,-3.7229,6.7921,4.7135,-0.9660
472.6562,19.2806,0.9792,3.8915,-0.7973,7.5969,1.6376,2.2577,5.2064,14.2054,9.9135,7.6561,-3.4732,8.7706,2.6531,8.5940,-2.4909,5.9877,3.6557,-0.2520
476.5625,21.1176,0.2367,3.9109,-1.7813,5.6461,1.7152,2.3442,3.7542,13.5436,12.1495,9.2009,-2.9582,7.1398,1.9281,11.2522,-1.6680,4.4997,2.2753,0.4371
480.4688,18.3931,-1.5425,3.3371,-2.9222,3.4686,0.8603,1.8158,1.1256,11.1423,10.6774,9.0223,-1.8856,5.6626,0.4893,11.1891,-1.2393,2.8098,0.8028,1.1795
484.3750,11.6565,-3.4785,2.7063,-3.9579,1.8041,-0.5996,0.8270,-2.0981,7.5714,5.7940,7.6686,-0.5458,4.7062,-1.1612,9.0547,-1.0933,1.4129,-0.6597,1.9226
488.2812,3.2656,-4.6808,2.5816,-4.5016,1.1061,-2.2170,-0.1320,-4.9017,3.7003,-0.5563,6.0937,0.5455,4.2150,-2.4315,6.3203,-0.9783,0.6505,-2.0146,2.5921
492.1875,-3.5862,-4.5204,3.2748,-4.2279,1.3885,-3.5311,-0.5180,-6.2894,0.4909,-5.6729,5.2053,1.0720,3.9052,-2.9782,4.4909,-0.5372,0.6036,-3.0450,3.1844
496.0938,-6.3143,-2.7995,4.6576,-3.0978,2.2416,-4.1708,-0.0957,-5.8036,-1.2652,-7.3928,5.4581,1.1808,3.5207,-2.8821,4.3664,0.5370,1.0634,-3.4290,3.7537
