Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
85.9375,-21.0963,0.8308,3.7186,6.0020,3.9312,-8.1152,-0.1069,3.5610,-5.2734,-15.0256,-7.9159,-10.6633,-6.0120,4.2801,-14.4731,-4.9889,-2.1804,4.8260,3.4648
89.8438,-18.4966,-0.6439,1.6964,-0.0800,0.7808,-7.7978,-3.2142,-1.5451,-8.3711,-13.4002,-10.8572,-16.9804,-10.0142,1.6958,-9.8244,-1.2932,-5.6555,-1.8825,-2.4927
93.7500,-11.1013,-1.5381,-0.6561,-5.7038,-2.1840,-5.1045,-4.6254,-6.0568,-8.3320,-7.6662,-10.9979,-18.6418,-12.5189,-1.3780,-3.1168,4.2523,-7.5933,-6.4715,-8.0641
97.6562,-6.5124,-3.7454,-4.2042,-9.9053,-4.4903,-3.1017,-4.6086,-8.7317,-7.2810,-4.2655,-10.6129,-16.3019,-13.9563,-4.6440,0.7010,8.5792,-8.0950,-8.7279,-12.4316
101.5625,-9.8028,-7.8533,-8.2118,-11.9194,-5.6163,-4.1132,-4.1951,-8.8499,-7.0625,-7.5187,-11.1832,-11.5604,-14.2973,-7.4323,-0.7180,9.9888,-7.3285,-9.0507,-14.6471
105.4688,-19.7560,-12.3830,-10.4968,-11.2656,-5.1307,-7.9793,-4.3014,-6.4897,-7.9128,-16.3764,-12.3392,-6.1962,-12.9976,-8.8238,-5.6280,8.9152,-5.2961,-7.9395,-13.9567
109.3750,-29.5512,-14.6539,-8.9003,-8.0359,-2.9890,-12.0255,-4.9177,-2.6103,-8.4391,-25.0335,-12.3180,-1.5648,-9.5319,-8.1157,-9.5880,7.4179,-1.9966,-5.7546,-10.3376
113.2812,-31.4086,-12.6888,-3.0613,-3.1622,0.2189,-12.8226,-5.0150,1.1920,-6.8459,-26.9399,-9.5074,1.6972,-4.0889,-5.3545,-8.7017,7.7599,2.1921,-2.8305,-4.8492
117.1875,-21.9113,-6.7670,4.8503,1.6916,3.3364,-8.5545,-3.3052,3.2816,-2.4496,-19.3115,-3.8809,3.6482,2.1226,-1.5278,-2.3720,10.9342,6.3133,0.3037,0.5762
121.0938,-4.2765,0.5504,11.1259,4.7602,5.1072,-0.3464,0.6564,2.7387,3.6552,-4.9322,2.7534,4.7675,7.2355,1.8147,6.3588,16.0020,9.0962,2.9222,3.9399
125.0000,13.9047,5.9943,12.6903,5.0528,4.8228,8.3778,5.8408,-0.1237,9.2390,9.9310,7.8580,5.5560,9.5694,3.3468,13.0314,20.6005,9.5898,4.4033,4.1739
128.9062,25.6580,7.6471,9.0092,2.9069,2.7342,14.0460,10.1022,-3.8454,12.3585,19.8022,9.7832,6.1832,8.4532,2.6788,14.8465,22.2889,7.7362,4.5962,1.7115
132.8125,28.6572,6.0007,2.3923,-0.2298,-0.0842,15.0601,11.3505,-6.5655,12.4623,23.2183,8.6930,6.3621,4.5362,0.5302,12.3265,19.9236,4.4426,3.9001,-1.7801
136.7188,25.5072,3.2654,-3.5525,-2.7311,-2.3750,12.4192,8.7800,-7.0576,10.3953,22.5933,6.1468,5.5425,-0.5658,-1.7629,8.4221,14.2720,1.0593,2.9207,-4.3943
140.6250,20.4639,1.4943,-6.2575,-3.8443,-3.4330,8.5201,3.3481,-5.4392,7.4162,21.1226,3.7297,3.3389,-5.0474,-3.0796,5.8920,7.5496,-1.3891,1.9421,-5.1018
144.5312,15.5192,0.9908,-5.7021,-4.1187,-3.4439,5.1850,-2.7861,-3.0835,4.1316,19.4780,1.8499,-0.0606,-7.6564,-3.1329,5.0866,2.2194,-2.6784,0.6660,-4.2752
148.4375,9.1562,0.2503,-4.0600,-4.8666,-3.2010,2.5032,-7.4489,-1.7472,0.2738,15.1877,-0.3220,-3.7834,-8.0403,-2.4829,3.9135,-0.1964,-3.2432,-1.4934,-3.2824
152.3438,-1.2087,-2.4994,-3.8051,-7.0066,-3.4254,-0.6352,-9.4748,-2.4440,-4.4987,5.3769,-3.7233,-6.5827,-6.6170,-1.9805,0.0142,0.3986,-3.5661,-4.7170,-3.4281
156.2500,-15.2402,-7.3710,-5.7033,-10.1256,-4.1938,-4.8512,-8.9776,-4.7862,-9.5231,-9.3432,-8.0243,-7.4264,-4.1715,-2.0704,-6.6165,3.0890,-3.6074,-8.2259,-4.9689
160.1562,-27.7905,-12.0929,-8.1856,-12.4989,-4.8983,-8.9633,-6.8714,-7.2300,-12.8470,-23.2744,-11.2234,-6.0318,-1.4645,-2.4555,-12.7822,6.8586,-2.7536,-10.3932,-6.8799
164.0625,-31.2619,-13.2274,-8.5642,-12.1498,-4.7577,-10.3285,-4.1487,-8.0762,-12.2263,-28.2294,-10.7360,-3.0331,0.9623,-2.3474,-13.9224,11.2908,-0.3516,-9.6017,-7.5427
167.9688,-20.9829,-8.5970,-5.1856,-8.2778,-3.4887,-6.7807,-1.4795,-6.5789,-6.8286,-18.9948,-5.3221,0.3184,2.7929,-1.1012,-7.4551,16.5435,3.5726,-5.3568,-5.8902
171.8750,0.3551,0.8181,1.0880,-2.0609,-1.6233,1.2863,0.7000,-3.4443,1.6470,2.1932,3.5627,2.7430,3.8759,1.2296,4.8488,22.6542,7.9938,1.1135,-2.2306
175.7812,22.9466,10.9967,7.1992,3.7863,-0.2226,10.4560,1.9120,-0.4021,9.4649,25.7564,12.1409,3.4853,4.1973,3.8101,17.3963,28.7772,11.2772,7.2708,1.8175
179.6875,35.3543,17.1201,9.8452,6.4959,-0.1827,16.1115,1.6213,0.8659,12.8823,40.0239,16.3870,2.5657,3.8892,5.4685,24.1017,33.0713,12.0773,10.5411,4.2516
183.5938,31.8562,16.5278,7.6984,4.8527,-1.6272,15.4639,-0.3754,-0.2539,10.4674,38.4581,14.5301,0.6593,3.2014,5.3677,22.3353,33.5237,10.1603,9.7044,3.8741
187.5000,16.5920,10.4079,2.3386,-0.0998,-3.8172,9.6504,-3.4781,-2.9775,4.1218,24.0294,8.2980,-1.2654,2.3895,3.4758,14.7515,29.2807,6.5920,5.5406,0.9805
191.4062,1.3745,3.0584,-2.7579,-5.7021,-5.6371,3.2683,-6.2571,-5.6644,-1.9767,7.6182,1.9906,-2.3442,1.5714,0.5599,7.6552,21.5754,3.1556,0.3353,-2.8752
195.3125,-1.6640,-0.8000,-4.4741,-9.2519,-6.3108,1.4783,-7.1132,-6.8533,-3.8940,1.3039,-0.0933,-2.0953,0.6719,-2.2488,6.9514,13.4759,1.3690,-3.4321,-5.8532
199.2188,12.1999,1.1169,-2.0145,-9.5090,-5.8544,6.5826,-5.2942,-6.1219,-0.2955,10.8673,3.7628,-0.5236,-0.4617,-4.0267,14.3812,8.4124,1.7145,-4.3943,-6.8922
203.1250,37.2911,7.4705,2.7183,-7.2182,-4.9732,16.4361,-1.5403,-4.2426,6.8787,32.3547,11.7468,1.9263,-1.8245,-4.4308,26.5204,8.2938,3.5201,-2.8271,-6.1979
207.0312,61.1765,14.4415,6.5077,-4.3996,-4.5029,25.8108,2.2144,-2.5754,13.7878,54.7831,19.7472,4.5301,-3.0780,-3.7112,37.0823,12.4033,5.4883,-0.1788,-4.8974
210.9375,72.3580,18.2862,6.9668,-2.9460,-4.7996,29.7902,4.0126,-2.1220,17.1122,66.9827,23.8704,6.5137,-3.6166,-2.4342,40.8502,17.8378,6.4814,1.9832,-4.1557
214.8438,66.8793,17.5444,4.0008,-3.4561,-5.4940,26.8718,3.1709,-2.8598,15.8975,64.0218,22.5889,7.2974,-2.9071,-1.1351,36.6047,21.2787,6.0763,2.8786,-4.3726
218.7500,49.7591,13.5357,-0.2968,-5.0088,-5.7628,19.7205,0.7859,-3.7810,11.7092,49.2801,17.2411,6.6748,-0.9155,-0.1075,27.3050,20.9897,4.6238,2.7399,-4.9804
222.6562,30.8979,9.0661,-3.1125,-5.9300,-4.9194,13.1966,-0.9637,-3.5977,7.2211,31.4049,10.7976,4.8547,1.6833,0.5968,17.7708,17.7645,2.8895,2.3458,-4.9310
226.5625,18.7556,6.4641,-2.6835,-4.9700,-2.9261,11.1471,-0.2870,-1.6559,4.3943,18.7283,5.9351,2.3566,3.7291,1.0293,11.7138,14.2343,1.5734,2.3090,-3.5003
230.4688,16.1271,6.3504,0.7676,-2.1050,-0.4972,14.1750,2.9783,1.5390,3.5275,14.9703,3.7488,-0.1767,4.1753,1.2053,10.1079,13.0340,0.9909,2.6626,-0.8491
234.3750,20.3029,7.8162,5.4048,1.5092,1.2731,19.7390,7.2172,4.5349,3.6669,18.5995,3.7753,-2.1535,2.7262,1.0694,11.6325,15.0691,1.0259,2.9874,2.0222
238.2812,26.5562,9.5793,9.0427,4.3238,1.5291,24.2239,10.0808,5.7767,3.8125,25.4031,4.9653,-3.1412,0.0888,0.5731,14.3537,19.0128,1.2854,2.8926,3.8698
242.1875,31.8020,11.0501,10.3938,5.3530,0.1491,25.3352,9.9907,4.5646,3.8458,31.8004,6.6393,-2.9312,-2.3761,-0.2143,17.1104,22.2839,1.3236,2.4167,3.9344
246.0938,35.7868,12.4904,9.5531,4.6777,-2.1718,23.1874,7.0676,1.5274,4.4607,36.4992,8.6751,-1.6119,-3.4403,-1.0683,19.6517,22.7558,0.8387,2.0181,2.3236
250.0000,39.5642,14.3028,7.5870,3.2215,-4.3005,19.6122,2.8898,-1.7041,6.2642,39.8639,10.9635,0.3546,-2.7557,-1.6999,21.8100,20.0146,-0.1908,2.1714,-0.1710
253.9062,43.2217,16.2156,5.6770,2.0187,-5.2923,16.5399,-0.6650,-3.4433,8.8993,42.2494,12.8307,2.1481,-1.0732,-1.9366,22.8096,15.4003,-1.4492,2.9027,-2.6490
257.8125,45.1444,17.1711,4.4486,1.5000,-4.9138,14.8092,-2.6166,-2.9377,11.0027,43.0922,13.1371,2.8130,0.2320,-1.8793,21.5693,10.9692,-2.3497,3.6495,-4.6484
261.7188,43.4770,16.0867,3.8431,1.2675,-3.7659,14.1707,-3.2808,-0.7867,11.1137,41.5418,11.1232,1.6883,0.0408,-1.9097,17.8373,8.2317,-2.2542,3.5896,-6.2975
265.6250,38.3858,12.8881,3.4463,0.4723,-2.9317,14.1735,-3.6738,1.4728,8.8571,37.8754,7.3414,-1.1461,-1.7982,-2.5029,13.1112,7.5431,-0.8004,2.2320,-8.0098
269.5312,32.9690,8.9380,2.9053,-1.4944,-3.3449,14.9571,-4.4738,2.3491,5.4688,34.2109,3.8080,-4.7068,-4.3970,-3.9242,10.3295,8.4103,1.8158,-0.1458,-9.9939
273.4375,31.7712,6.4167,2.1179,-4.4798,-5.2324,17.2026,-5.3727,1.3179,3.1949,33.6564,3.0367,-7.4314,-6.4387,-5.9881,12.2642,10.2450,4.7959,-2.5407,-11.9694
277.3438,37.8464,7.0084,1.1487,-7.5662,-7.9535,21.3330,-5.2981,-0.8982,3.9216,38.3787,6.4784,-7.9022,-7.0479,-8.0498,19.6368,12.8263,7.0246,-3.7631,-13.3073
281.2500,50.5266,10.7907,0.0705,-9.5808,-10.3272,26.7365,-3.2907,-2.8546,7.9596,48.0013,13.4279,-5.5952,-6.3198,-9.2789,30.3234,16.1030,7.5854,-3.1476,-13.4812
285.1562,65.5389,16.1042,-1.0480,-9.7800,-11.2554,31.7651,0.6711,-3.3459,13.8023,59.5071,21.2221,-1.2055,-5.1562,-9.0864,40.3094,19.6209,6.2356,-0.9917,-12.4717
289.0625,77.3611,20.5002,-1.9816,-8.2667,-10.2816,34.5853,5.5342,-2.1643,19.0042,68.7064,26.6955,3.6753,-4.5472,-7.4631,45.8279,22.2367,3.5608,1.5646,-10.7984
292.9688,82.1367,22.1370,-2.2033,-5.8893,-7.7720,34.2457,9.8050,-0.1733,21.5823,72.2635,27.9862,7.3584,-4.8313,-5.0203,45.3041,22.5625,0.6973,3.1605,-9.1389
296.8750,79.2701,20.7315,-0.9958,-3.7113,-4.6518,31.1646,12.4554,1.3145,21.0483,69.0606,25.5379,8.8724,-5.4686,-2.6912,39.9139,19.9351,-1.2346,2.9750,-7.8217
300.7812,70.9883,17.5281,2.1245,-2.4095,-1.8994,26.7299,13.4216,1.4019,18.4888,60.3329,21.6776,8.3362,-5.4764,-1.2647,32.5686,15.1816,-1.6719,1.1823,-6.5979
304.6875,60.6386,14.4176,6.8945,-1.9809,-0.1226,22.4009,13.3682,0.1326,15.7598,48.8772,19.0943,6.7283,-4.1951,-1.0248,26.1680,10.4877,-0.8320,-1.1580,-4.9007
308.5938,51.1096,12.8374,12.0870,-1.9121,0.5602,19.0157,12.9614,-1.6389,14.3803,38.0098,19.2225,5.2543,-1.8176,-1.6979,22.2924,8.2904,0.4833,-2.7052,-2.4264
312.5000,44.2052,13.1128,15.8588,-1.6505,0.3488,16.7233,12.2590,-2.8819,14.7924,30.6884,21.5224,4.7146,0.6911,-2.7118,20.9737,9.8485,1.3610,-2.5844,0.4021
316.4062,40.7627,14.5130,16.5923,-1.0300,-0.4905,15.3785,10.6990,-3.0539,16.3198,28.7794,23.9991,5.1963,2.2065,-3.5706,21.3288,14.4382,1.2481,-0.8565,2.4844
320.3125,40.8018,15.8327,13.7969,-0.3595,-1.7407,14.8967,7.6882,-2.3472,17.7102,32.3863,24.5169,6.1688,2.1351,-4.0961,22.3401,19.7319,0.1797,1.5414,2.6512
324.2188,43.3769,16.0771,8.5191,-0.1363,-3.1649,15.2316,3.3239,-1.4053,17.8697,39.5041,22.0528,6.8390,0.7100,-4.4012,23.2419,23.1333,-1.3144,3.3327,0.4599
328.1250,46.5566,14.9078,2.9455,-0.6116,-4.3897,16.1165,-1.3196,-0.7757,16.4120,46.5449,17.2041,6.5526,-1.2531,-4.6590,23.5201,23.2108,-2.5237,3.6061,-3.3671
332.0312,48.1570,12.7369,-0.6527,-1.5301,-4.9365,17.0001,-4.5924,-0.5170,13.8271,49.9603,11.8019,5.0873,-2.8899,-4.8736,22.9033,20.3424,-2.8975,2.2960,-7.2049
335.9375,47.1776,10.5294,-1.0646,-2.2362,-4.4587,17.4151,-5.1232,-0.2203,11.2614,48.3149,7.9774,2.7673,-3.6990,-4.8407,21.5777,16.2519,-2.2559,0.1863,-9.3749
339.8438,44.9225,9.4159,1.2810,-2.0751,-3.0361,17.5134,-2.5933,0.6193,10.0107,43.4460,7.2057,0.3658,-3.6005,-4.3335,20.4105,12.8412,-0.8115,-1.5523,-9.0693
343.7500,44.5715,10.2043,4.6397,-0.8183,-1.2767,18.1902,2.0411,2.1838,10.8939,39.5827,9.7161,-1.2161,-2.7478,-3.3721,20.7245,11.1215,0.9503,-2.0231,-6.7819
347.6562,48.9717,12.9241,6.9838,1.1701,-0.0823,20.4652,6.9845,4.1647,13.7441,40.6006,14.4118,-1.4158,-1.3811,-2.3654,23.4618,10.8731,2.4507,-1.0966,-3.9909
351.5625,57.9993,16.6242,7.1251,3.1316,-0.1735,24.4593,10.4284,5.9324,17.2962,47.1034,19.2675,-0.4012,0.1059,-1.9920,28.2055,11.1064,3.1847,0.5353,-2.3064
355.4688,67.6330,19.6424,5.2785,4.3399,-1.6685,28.8182,11.3263,6.8919,19.6543,55.5098,22.0929,0.9065,1.0182,-2.8632,32.9049,10.8839,2.8483,1.7712,-2.6090
359.3750,71.9723,20.3647,2.7838,4.4858,-3.9942,31.2615,9.7648,6.7782,19.2351,60.1486,21.4565,1.3317,0.4435,-5.1543,34.8218,9.9158,1.4215,1.7454,-4.6651
363.2812,67.2481,18.1467,1.2256,3.7976,-6.1955,30.0944,6.8204,5.7374,15.7362,57.2003,17.4288,0.2669,-2.2708,-8.4241,32.2989,8.5975,-0.8040,0.3387,-7.3765
367.1875,55.0405,13.8395,1.5317,2.8524,-7.4415,25.6368,4.0148,4.2014,10.5155,47.7356,11.7254,-1.7142,-6.8733,-11.7342,26.1541,7.5806,-3.2734,-1.7419,-9.4383
371.0938,42.0233,9.4766,3.5720,2.2225,-7.4112,20.3631,2.6090,2.6786,6.0030,37.4348,6.9953,-2.9984,-11.9201,-14.0215,19.5283,7.2411,-5.3145,-3.3725,-9.9972
375.0000,35.8348,7.1647,6.4033,2.1740,-6.3475,17.3781,3.0170,1.5734,4.3396,32.8081,5.4440,-1.9389,-15.2523,-14.5419,16.0043,7.4047,-6.3614,-3.6836,-8.9811
378.9062,39.6045,7.7848,8.8837,2.5746,-4.8095,18.1388,4.5824,1.0798,6.0077,36.3553,7.4759,1.8189,-15.1374,-13.1808,17.1159,7.4607,-6.1858,-2.6013,-7.0173
382.8125,49.0323,10.3391,10.2129,3.0228,-3.3389,21.0791,5.8695,1.1403,9.3536,44.1489,11.2167,6.6257,-11.4130,-10.4945,20.9907,6.7419,-5.0257,-0.9266,-5.0725
386.7188,54.4847,12.4468,10.1127,3.0957,-2.2590,22.3396,5.4164,1.4703,11.4366,47.8563,13.3891,9.4201,-5.8242,-7.4784,23.2511,4.9216,-3.5249,0.1146,-4.0219
390.6250,47.1479,11.7659,8.6902,2.5722,-1.6752,18.3535,2.6458,1.6682,9.7969,40.1506,11.1996,7.4811,-1.1941,-5.1740,19.7774,2.2093,-2.4747,-0.3993,-4.3041
394.5312,25.2644,7.4759,6.2425,1.5342,-1.5741,8.6067,-1.5543,1.4123,4.0758,19.9439,4.1682,0.3214,0.1562,-4.2820,9.5688,-0.7367,-2.4555,-2.5100,-5.7392
398.4375,-3.8741,0.8674,3.2212,0.3242,-1.8756,-3.4186,-5.0033,0.6661,-3.5707,-6.2024,-5.2767,-9.5694,-2.2351,-4.9298,-4.2493,-3.1132,-3.5472,-5.3102,-7.5483
402.3438,-27.7866,-5.3607,0.3254,-0.5964,-2.3908,-11.9771,-5.2187,-0.2371,-9.6078,-27.6288,-12.9373,-17.7950,-6.7114,-6.6616,-16.0464,-4.3239,-5.2601,-7.4321,-8.5970
406.2500,-36.1613,-8.6537,-1.4982,-0.8210,-2.7674,-12.4935,-0.7857,-0.7269,-11.1505,-35.8481,-15.1388,-20.4251,-10.4996,-8.6245,-20.9417,-4.1948,-6.7311,-7.8024,-7.8319
410.1562,-26.9296,-8.0077,-1.3421,-0.1354,-2.5485,-4.4673,7.6533,-0.3013,-7.6314,-29.4240,-10.8137,-16.2369,-11.3073,-9.8583,-17.5927,-2.9454,-7.0898,-6.2049,-4.7713
414.0625,-7.1200,-4.3604,1.1578,1.4233,-1.3747,8.1011,17.4342,1.1754,-1.0644,-14.3143,-2.0970,-7.3964,-8.4861,-9.5802,-8.7363,-0.9557,-5.8118,-3.3189,0.1794
417.9688,11.9213,0.2063,5.4276,3.5976,0.7826,19.0796,25.0277,3.3831,5.2372,0.3610,6.9356,1.8696,-3.0974,-7.3944,0.7695,1.4938,-2.8979,-0.2412,5.7962
421.8750,21.6098,3.8344,10.0237,6.0027,3.5275,23.8132,27.7350,5.7281,8.6408,8.1166,12.5865,7.7479,2.9918,-3.4046,7.0061,4.3043,1.1697,2.1709,10.5166
425.7812,20.8037,5.8836,13.2436,8.2329,6.1790,21.6206,24.9817,7.6615,8.6045,8.5754,13.4696,8.8689,8.2235,1.7699,9.1138,7.3913,5.6153,3.6978,13.1158
429.6875,15.2334,6.9423,13.9722,9.9292,8.0715,15.6429,18.4809,8.9014,6.6731,6.5263,10.9153,6.6545,11.8945,7.0842,9.1844,10.4188,9.5732,4.6573,13.2237
433.5938,12.4918,7.9702,12.2469,10.8014,8.8356,10.3293,11.2050,9.4148,5.1648,7.5894,7.7240,3.9206,13.9174,11.2901,10.2056,12.7179,12.2305,5.4292,11.4045
437.5000,16.2872,9.2864,9.1742,10.6372,8.5005,8.3862,5.8073,9.2282,5.4930,13.7239,6.1888,2.8295,14.2315,13.2926,13.6070,13.5741,12.9364,5.9929,8.7790
441.4062,23.8745,10.1665,6.2473,9.3533,7.3956,9.2391,3.4151,8.2888,7.2418,21.6833,6.6997,3.6245,12.5345,12.5617,18.0978,12.7597,11.3513,5.8551,6.4418
445.3125,28.1849,9.3367,4.5072,7.0987,5.9588,9.8888,3.4151,6.5517,8.5539,25.3144,7.7588,4.9054,8.6360,9.4281,20.5075,10.9024,7.6540,4.4514,5.0175
449.2188,22.9616,6.0022,4.0801,4.3502,4.5877,7.3801,4.1981,4.2444,7.5077,19.9616,7.2704,5.0540,3.1149,5.0764,17.9821,9.2885,2.7012,1.7490,4.5698
453.1250,7.3888,0.6885,4.3503,1.8933,3.5884,1.0977,4.2775,2.0499,3.5517,5.9823,4.1728,3.6432,-2.3945,1.1538,10.0702,9.0796,-2.0425,-1.4004,4.8221
457.0312,-12.7084,-4.6838,4.5906,0.6153,3.1771,-6.6147,3.0795,0.9478,-1.9131,-10.8377,-0.6542,1.7848,-5.7269,-0.8776,-0.5888,10.4287,-4.9130,-3.4701,5.4678
460.9375,-27.6677,-7.5711,4.5776,1.1530,3.4605,-11.7904,1.0458,1.7026,-6.1349,-22.0882,-4.7343,1.2389,-5.3155,-0.3420,-9.3359,12.1984,-4.6958,-2.9748,6.3494
464.8438,-28.9632,-6.0006,4.7629,3.5615,4.3843,-11.1429,-0.8226,4.3021,-6.4131,-20.9860,-5.3271,3.0312,-1.1799,2.4148,-11.6759,12.6572,-1.2142,0.6991,7.4427
468.7500,-13.5164,0.4361,5.8962,7.2044,5.7116,-3.8864,-1.5603,7.7753,-1.5056,-5.7178,-0.9428,6.6409,4.9620,6.2871,-5.4166,10.7990,4.4934,6.8418,8.7359
472.6562,14.7628,10.2574,8.3741,10.9657,7.0967,7.8781,-0.6196,10.6067,7.6765,19.6675,7.7799,10.3391,10.6083,10.0100,8.2287,7.3467,10.5625,13.6246,10.1404
476.5625,46.6313,20.5440,11.7602,13.7031,8.2387,20.1932,2.0301,11.5501,18.3740,46.9350,18.2328,12.3883,13.8450,12.7364,24.9895,4.5682,15.0966,18.8645,11.4898
480.4688,71.2909,27.9618,14.8077,14.7080,9.0082,28.9441,5.9362,10.3303,27.0796,66.9098,26.8930,12.2159,14.2825,14.2653,39.1322,4.8258,16.9545,20.9533,12.5845
484.3750,80.5622,29.9754,16.0069,13.9379,9.4423,31.3669,10.1956,7.7581,30.9267,72.9220,30.7648,10.7466,12.9884,14.8436,45.6675,8.7827,16.1218,19.4967,13.2201
488.2812,71.9022,25.8414,14.3796,11.9227,9.6088,26.8712,13.5383,5.1801,28.8099,63.2784,28.6021,9.7147,11.5537,14.7636,42.3620,14.6169,13.5129,15.3984,13.2030
492.1875,49.3046,17.0283,10.1040,9.4517,9.4689,17.1172,14.6290,3.6459,21.8293,41.9989,21.4475,10.4837,11.0045,14.0994,30.7731,19.0203,10.3875,10.4183,12.4126
496.0938,21.8066,6.8358,4.6302,7.2539,8.8888,5.4756,12.6411,3.3734,12.8920,17.5007,12.2715,13.1829,11.2999,12.7850,15.7974,19.4881,7.7641,6.4557,10.9403
