Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
70.3125,-58.3440,-71.2562,-62.2064,-64.4974,-71.3354,-61.6268,-68.5504,-71.2439,-56.0478,-65.8450,-73.1960,-55.0026,-63.2497,-63.4284,-57.8215,-55.7209,-60.4069,-64.3365,-65.0011
74.2188,-58.5562,-80.9467,-67.9762,-72.4778,-82.5610,-64.4061,-78.9608,-79.9017,-57.0072,-71.0066,-83.3012,-59.4565,-73.7669,-74.7161,-68.9469,-67.9370,-72.6528,-71.2890,-74.5552
78.1250,-68.0484,-91.2780,-71.2955,-77.1953,-89.7984,-69.7108,-85.1387,-83.5768,-59.6926,-76.6963,-91.6051,-63.8506,-80.6431,-83.1421,-79.3205,-76.0359,-80.7195,-75.4800,-81.5327
82.0312,-81.3715,-99.7746,-72.6360,-78.8393,-91.6432,-76.1897,-86.8276,-82.7040,-64.1532,-80.6509,-95.0796,-67.8557,-82.9000,-86.9991,-84.4280,-78.7139,-83.1135,-77.1609,-84.8120
85.9375,-90.5946,-104.4978,-73.3110,-79.0590,-88.9888,-81.0901,-85.7002,-79.7078,-68.9839,-81.2834,-92.8912,-71.1357,-81.7887,-86.8006,-82.4086,-77.3812,-81.2598,-77.6175,-84.9917
89.8438,-90.8684,-104.6611,-74.4521,-79.5780,-84.1004,-82.0944,-83.6690,-77.2199,-72.2399,-79.1411,-86.6819,-73.3904,-79.6379,-84.4997,-75.0397,-74.6432,-78.1177,-78.0974,-83.5995
93.7500,-83.3743,-100.8171,-76.1947,-80.9505,-79.2082,-78.7851,-81.4933,-76.4459,-72.6153,-76.8187,-79.4965,-74.3590,-78.2970,-82.1126,-66.5740,-72.4727,-76.1698,-78.9213,-81.9792
97.6562,-73.9379,-94.6953,-77.6950,-82.3859,-75.6178,-72.9022,-78.8230,-76.8067,-70.2105,-77.2943,-74.1826,-73.9355,-78.2706,-80.7400,-61.3269,-71.4207,-76.2103,-79.4537,-80.6998
101.5625,-68.7399,-88.7660,-78.0098,-82.7562,-73.7987,-67.3992,-75.5683,-77.0253,-66.5383,-81.8476,-72.2572,-72.4688,-79.0381,-80.5395,-61.5734,-71.2290,-77.6182,-78.9632,-79.8273
105.4688,-70.3552,-85.5851,-77.2175,-82.0168,-74.1311,-65.0095,-73.3329,-76.7936,-63.8630,-89.0387,-73.7399,-71.0690,-80.1514,-81.4592,-66.8952,-72.0587,-79.6604,-77.7171,-79.6917
109.3750,-76.6717,-87.0250,-76.9082,-81.9201,-77.5121,-67.1559,-75.4799,-77.7174,-64.2398,-95.4584,-77.7349,-71.5630,-82.1508,-83.9985,-75.0323,-75.1189,-82.6488,-77.4197,-81.3898
113.2812,-82.9656,-93.6352,-79.5389,-85.3531,-85.1882,-73.6577,-85.3886,-82.7171,-68.6796,-97.7660,-83.1483,-75.8481,-86.5140,-89.3001,-83.3950,-82.0544,-87.9817,-80.5180,-86.4712
117.1875,-85.3188,-104.4156,-86.9077,-94.5577,-97.7913,-83.1399,-103.8717,-94.1024,-76.7421,-94.7386,-89.0609,-84.7924,-94.5810,-98.3938,-90.2315,-93.5100,-96.9916,-88.6745,-95.8740
121.0938,-83.0616,-117.1479,-98.6715,-109.2987,-114.2112,-93.7313,-127.5269,-111.4960,-86.6859,-88.1652,-94.7326,-97.2817,-106.1801,-111.0641,-94.9823,-108.0019,-109.4529,-101.3466,-108.7862
125.0000,-79.0001,-129.1427,-111.9193,-126.1865,-131.1526,-103.6590,-149.3760,-131.0002,-96.1135,-82.1941,-99.5416,-110.1210,-118.9507,-125.1351,-98.0202,-122.0489,-122.8862,-115.4391,-122.2681
128.9062,-77.7692,-138.0455,-122.2426,-139.7434,-143.8962,-111.5756,-161.7484,-146.3510,-102.8840,-81.5944,-103.1243,-119.1173,-128.9589,-136.7882,-100.2504,-131.6210,-133.2762,-126.4061,-132.0798
132.8125,-83.5308,-142.3421,-125.8241,-144.7901,-148.0775,-116.6554,-159.9171,-151.6448,-105.9196,-89.7766,-105.6324,-120.9481,-132.3949,-141.9379,-102.8097,-134.0325,-136.8789,-130.2982,-134.4395
136.7188,-98.1116,-141.4491,-121.3941,-138.9322,-141.6584,-118.5557,-144.4530,-144.2447,-105.5344,-107.3138,-107.7564,-114.8378,-127.4451,-138.0508,-106.7377,-129.1157,-132.0764,-125.6640,-127.8433
140.6250,-120.0507,-135.5571,-110.9265,-123.8256,-126.0702,-117.3114,-120.9829,-126.2820,-103.1045,-131.3773,-110.2645,-103.0606,-115.2995,-125.4849,-112.4197,-119.0395,-120.2147,-114.2751,-113.9691
144.5312,-144.6117,-125.4951,-98.6596,-104.5394,-105.8648,-113.2095,-97.5281,-103.8796,-100.2403,-156.2462,-113.2263,-89.9122,-99.7334,-107.6091,-118.9386,-107.0366,-104.9894,-100.3027,-97.1321
148.4375,-164.8113,-112.7182,-89.0045,-87.3433,-86.9554,-106.7012,-80.9286,-84.4521,-97.9231,-174.8678,-115.4914,-79.6870,-85.4888,-89.5586,-123.8568,-95.9239,-90.7838,-88.4225,-82.5117
152.3438,-173.5155,-99.2665,-84.5246,-77.0534,-74.2508,-98.4063,-74.2306,-73.4704,-96.1091,-181.1806,-114.9765,-74.7840,-76.3074,-76.1773,-123.9418,-87.2632,-80.8901,-81.8556,-74.0118
156.2500,-166.2491,-87.4348,-85.0604,-75.2339,-69.8067,-89.1916,-76.1915,-72.3375,-94.0158,-172.4959,-109.8073,-74.9426,-73.5801,-70.1140,-116.7737,-81.4152,-76.4754,-81.2831,-72.7901
160.1562,-143.6023,-79.0686,-88.3245,-80.0186,-72.3404,-80.1814,-82.7766,-78.3478,-90.8425,-150.8841,-99.6794,-77.8807,-76.1609,-70.9597,-102.4119,-78.1009,-76.6221,-85.0052,-77.1081
164.0625,-111.7624,-74.7657,-91.4212,-87.4373,-78.2520,-72.5500,-89.5073,-86.5442,-86.3897,-122.6708,-86.4974,-80.7715,-81.2570,-75.7808,-83.9757,-76.8650,-79.1723,-90.0425,-83.4600
167.9688,-80.3231,-73.4924,-92.2981,-93.4089,-83.5273,-67.0817,-93.3194,-92.3055,-81.1307,-95.9489,-73.6962,-81.6010,-85.8003,-80.6993,-66.4957,-77.1176,-81.7908,-93.4925,-88.2983
171.8750,-58.0757,-73.0055,-90.3615,-95.3691,-85.5081,-63.7355,-93.1899,-93.2623,-75.7333,-77.1437,-64.5105,-79.7140,-87.6106,-82.6834,-54.4879,-77.9251,-82.7462,-93.5179,-89.4660
175.7812,-48.9540,-71.0069,-86.1552,-92.8738,-83.6944,-61.5716,-89.6648,-89.7111,-70.4767,-68.3852,-60.2215,-75.5178,-85.9246,-80.6798,-49.6443,-77.9862,-81.2335,-89.7050,-86.7169
179.6875,-50.5607,-66.4437,-80.6084,-87.1542,-79.3519,-59.2493,-83.9833,-83.6503,-65.1110,-67.1639,-59.5320,-69.8533,-81.2675,-75.6454,-50.1130,-76.0619,-77.3395,-82.8961,-81.2752
183.5938,-56.2861,-60.1856,-74.4935,-80.1146,-74.3635,-55.9116,-77.4520,-77.2816,-59.3451,-68.4767,-59.5355,-63.5939,-74.9352,-69.6413,-51.8881,-71.6855,-71.8363,-74.7489,-74.8776
187.5000,-59.7721,-54.6031,-68.3768,-73.3799,-70.0818,-51.9067,-71.2454,-71.9060,-53.5790,-68.1611,-57.6819,-57.6254,-68.3925,-64.5900,-51.4506,-65.6305,-65.8886,-67.1936,-68.8953
191.4062,-58.8834,-52.2180,-62.8415,-67.7782,-66.7761,-48.7793,-66.3678,-67.6620,-49.1884,-65.3589,-53.4395,-52.9158,-62.7771,-61.3569,-47.9375,-59.6744,-60.6627,-61.8432,-63.9196
195.3125,-56.6148,-54.1602,-58.5378,-63.2925,-63.7982,-48.3739,-63.4405,-63.9287,-47.9124,-62.5987,-48.5150,-50.2854,-58.5687,-59.5190,-43.4056,-55.6487,-56.8587,-59.4092,-59.8220
199.2188,-58.3678,-59.3148,-55.8367,-59.2972,-60.1514,-51.5094,-62.2969,-59.8858,-50.5676,-63.5152,-45.4583,-49.8322,-55.4460,-57.7690,-41.0317,-54.2891,-54.3238,-59.2994,-56.0433
203.1250,-67.4613,-64.6654,-54.3233,-54.8959,-55.0294,-57.0633,-61.7380,-54.8552,-55.9406,-69.7478,-45.5959,-50.4367,-52.3970,-54.6238,-42.5010,-54.6265,-52.0062,-59.6746,-51.8688
207.0312,-81.9162,-66.6608,-52.6335,-49.2727,-48.0735,-62.1386,-59.8542,-48.3959,-60.7630,-79.0657,-47.7302,-49.9038,-48.1244,-49.0667,-46.3945,-54.3658,-48.4003,-58.1155,-46.6150
210.9375,-94.6965,-62.8768,-48.9656,-42.0349,-39.3944,-63.3351,-54.9522,-40.3697,-61.0536,-85.9544,-48.5514,-45.9303,-41.6660,-40.9129,-48.7106,-51.1025,-42.3498,-52.7231,-39.8081
214.8438,-97.3099,-53.1003,-42.0765,-33.4649,-29.5301,-58.4294,-46.6006,-31.1116,-54.1723,-84.3226,-44.5503,-37.4350,-32.9600,-30.8532,-45.2011,-43.6695,-33.7775,-43.1224,-31.4104
218.7500,-84.5246,-39.3105,-32.1297,-24.5287,-19.4244,-47.4784,-36.0727,-21.5771,-40.3537,-70.7079,-34.1933,-25.3853,-23.0125,-20.2286,-33.9774,-32.8007,-23.8622,-30.7699,-22.0015
222.6562,-57.3508,-24.6334,-20.7623,-16.5298,-10.3279,-32.7112,-25.7620,-13.1889,-22.7151,-46.1504,-18.9334,-12.4636,-13.4830,-10.6064,-16.6895,-20.7050,-14.4703,-18.2924,-12.7187
226.5625,-22.6396,-11.8703,-10.2406,-10.4886,-3.4700,-17.3327,-17.8315,-7.2585,-5.6616,-15.8012,-2.4102,-1.6527,-5.8443,-3.2460,2.4351,-9.8156,-7.1218,-8.1549,-4.8411
230.4688,10.2398,-2.3676,-2.2072,-6.5525,0.4876,-4.0066,-12.9314,-4.2219,7.3653,13.3351,11.5980,5.4211,-0.5759,1.3945,18.9749,-1.4850,-2.1111,-1.4024,0.8425
234.3750,33.5889,4.2487,3.1737,-3.8046,1.9567,6.0991,-9.8407,-3.1841,15.4348,35.2160,21.1194,9.3347,3.1134,3.9061,30.5322,4.5963,1.6526,2.7895,4.5284
238.2812,44.2080,9.4537,7.1433,-0.6349,2.5270,13.2893,-6.2889,-2.1530,20.0962,46.8021,26.6349,12.3698,6.8472,5.7745,37.4519,9.9628,5.9727,6.5027,7.4099
242.1875,43.7721,14.7749,11.4666,4.5112,4.4814,18.6085,-0.3980,1.0968,23.9496,48.6674,30.1909,17.0305,12.1935,8.8410,41.8415,16.2826,12.3007,11.8133,11.1474
246.0938,37.1741,20.9663,17.4021,12.4469,9.9004,23.0636,8.2451,8.0326,28.8861,44.3254,33.7961,24.5845,19.8912,14.6136,45.8507,24.3670,20.9794,19.6766,17.0910
250.0000,30.1514,27.8654,25.2185,23.0180,19.8105,27.3465,18.5983,18.8436,35.1881,38.8449,38.3173,34.5639,29.6592,23.7626,50.5376,33.9079,31.2744,29.6211,25.7233
253.9062,27.4156,34.9398,34.4826,35.4133,33.8277,32.0877,29.1691,32.6475,41.9776,37.2985,43.5790,45.4534,40.6435,36.0269,56.0054,44.0309,42.1074,40.3492,36.6273
257.8125,31.7587,42.0806,44.7464,48.7273,50.4407,38.2070,39.2110,48.1690,48.5028,43.3571,49.3747,55.9589,52.1114,50.5020,62.4041,54.1675,52.9099,50.7482,48.9197
261.7188,43.9097,50.0333,56.0020,62.3540,67.7026,46.8642,49.1998,64.3471,55.1838,58.2432,56.3889,65.8975,63.8615,66.0638,70.7053,64.5534,63.9487,60.5950,61.7819
265.6250,62.7315,60.1020,68.5344,75.9819,83.9202,58.8918,60.2692,80.4812,63.5748,80.3292,66.1383,76.1068,76.0754,81.6584,82.4049,75.9643,75.8938,70.5200,74.7168
269.5312,85.6068,73.2686,82.3458,89.3095,98.0356,74.0913,73.1026,95.9708,75.2613,105.6975,79.8704,87.5317,88.7932,96.3708,98.2745,88.8933,88.9911,81.3438,87.4301
273.4375,109.1490,89.3160,96.6979,101.8180,109.6666,90.9847,87.1865,110.0491,90.5213,129.6986,97.2575,100.2383,101.4912,109.3985,117.1806,102.8196,102.5145,93.3169,99.5581
277.3438,130.3129,106.6047,110.2282,112.8607,118.9689,107.3517,101.0204,121.8758,107.7776,148.9893,115.9851,113.1131,113.1489,120.1272,136.0910,116.1804,114.9708,105.8067,110.5671
281.2500,147.5883,122.7535,121.6192,122.0160,126.4775,121.3130,113.0910,130.9730,124.2940,163.0537,132.7293,124.4520,122.7871,128.3526,151.5447,127.1547,124.9489,117.6049,119.9581
285.1562,161.6156,135.8597,130.3336,129.3874,132.9350,132.2809,122.8047,137.6103,137.6738,174.2735,144.9836,132.9875,130.0667,134.4755,161.7069,134.7625,131.9968,127.5914,127.5995
289.0625,174.6614,145.4727,136.8544,135.5407,139.0212,141.1137,130.6181,142.7164,147.1377,186.3260,152.5035,138.6118,135.4643,139.4052,167.5437,139.5089,136.8552,135.2748,133.8533
292.9688,189.0194,152.6435,142.2360,141.0587,144.9789,149.3172,137.2767,147.2597,153.7148,201.7248,157.3256,142.3188,139.8585,144.0812,172.1512,143.0788,140.8433,140.8805,139.3044
296.8750,205.1571,158.9560,147.2855,146.0176,150.3096,157.7794,142.8223,151.5045,159.2311,219.9566,162.2673,145.4532,143.8108,148.8295,178.5450,147.2238,144.8206,144.9909,144.2351
300.7812,220.7698,165.1440,151.9487,149.7864,153.8060,165.8627,146.2325,154.7061,164.7986,237.4142,168.8627,148.8029,147.0654,152.9764,187.3594,152.5378,148.4700,148.0253,148.2287
304.6875,231.4785,170.2086,155.2864,151.3169,154.0364,171.4695,146.0384,155.5116,169.8155,249.2361,176.0822,152.0921,148.6310,155.0450,196.0577,157.9061,150.4250,149.8826,150.2283
308.5938,232.9046,171.6473,155.9676,149.7110,150.0716,172.0590,141.4349,152.7865,172.0993,251.9047,180.6545,154.0856,147.3684,153.4800,200.2551,160.9711,149.1402,149.8949,149.0424
312.5000,222.9206,166.6869,152.8618,144.6504,142.0101,165.9752,132.9587,146.2611,169.0083,244.9139,178.7467,153.1167,142.6457,147.4750,196.3037,159.3115,143.8706,147.0404,143.9581
316.4062,202.6618,153.7542,145.3344,136.3835,130.9151,153.2522,122.1242,136.5296,158.7918,230.4084,167.9102,147.6750,134.5941,137.3669,183.4000,151.6084,135.0620,140.2665,135.0410
320.3125,175.6177,133.2948,133.1869,125.3464,118.1682,135.4250,110.2673,124.4605,141.3572,211.0871,148.1361,136.8196,123.8370,124.3543,163.8244,138.1513,123.9111,128.8197,122.9535
324.2188,145.3695,107.5055,116.5071,111.7790,104.6574,114.5401,97.5342,110.5408,118.1122,187.9073,121.5547,120.4013,110.9636,109.7535,141.2349,120.5068,111.4676,112.5407,108.4895
328.1250,113.4848,79.2640,95.7235,95.6953,90.3685,92.0703,82.8927,94.7158,91.1691,159.3282,91.2153,99.1739,96.1929,94.3172,118.2894,100.6870,97.9709,92.0789,92.2150
332.0312,79.0262,50.9966,71.8771,77.2468,74.6738,68.4578,65.2436,76.8547,62.5249,122.7839,59.8657,74.7956,79.4870,78.0754,95.2934,80.3782,82.9071,68.9210,74.4770
335.9375,40.0509,24.1305,46.7945,57.1521,57.1025,43.5226,44.7863,57.4220,33.6872,77.4483,29.4175,49.5842,60.9809,60.7471,70.7529,60.6059,65.7049,45.1129,55.7002
339.8438,-3.9260,-0.7396,22.8007,36.7687,38.0128,17.3477,23.5065,37.7323,5.7752,26.3092,1.1255,25.9300,41.3386,42.3553,43.3019,41.8394,46.5130,22.6729,36.6338
343.7500,-50.3049,-23.3651,1.9311,17.6392,18.6475,-9.0871,4.2739,19.4738,-20.2421,-24.1389,-24.0331,5.5008,21.7042,23.5442,13.4730,24.2598,26.4520,2.9079,18.2579
347.6562,-93.9294,-43.5530,-14.9509,0.7699,0.5095,-34.0491,-10.8843,3.7856,-43.5286,-66.7170,-45.3153,-11.3649,3.2485,5.3536,-16.0618,7.9189,7.1467,-14.0068,1.3620
351.5625,-129.6458,-61.2924,-28.5347,-13.8518,-15.5025,-55.9239,-22.0839,-9.4362,-63.6587,-97.2854,-62.6019,-25.6630,-13.3661,-11.3668,-41.9984,-7.2798,-10.1221,-28.9079,-13.8816
355.4688,-155.2992,-77.0608,-40.6074,-27.1349,-29.5778,-74.2051,-31.4693,-21.4547,-80.9317,-116.9976,-76.8157,-39.0274,-28.2122,-26.4422,-62.5658,-21.6396,-25.0459,-43.0063,-27.9815
359.3750,-173.1418,-91.8873,-52.9916,-40.2215,-42.7555,-89.8712,-41.7393,-33.8502,-96.3750,-131.5455,-89.8513,-52.7067,-41.8727,-40.3889,-78.7653,-35.6114,-38.2869,-57.0986,-41.7306
363.2812,-188.5842,-106.9589,-66.5470,-53.7427,-56.1506,-104.8211,-54.3933,-47.5033,-111.3105,-147.7645,-103.8469,-66.8613,-54.9581,-53.9575,-93.7575,-49.6012,-50.9085,-71.1255,-55.6222
367.1875,-206.9661,-122.9859,-80.8845,-67.5151,-70.2020,-120.6921,-68.9819,-62.1191,-126.7051,-169.6736,-120.1582,-80.6640,-67.7393,-67.5636,-110.7841,-63.7844,-63.6874,-84.3676,-69.5201
371.0938,-230.3730,-139.7986,-94.9390,-80.8627,-84.4559,-137.8287,-83.8572,-76.5946,-142.7121,-196.3939,-138.6749,-93.1332,-80.1412,-81.0339,-131.0294,-78.0809,-76.7758,-96.1386,-82.8348
375.0000,-256.5126,-156.5013,-107.9259,-93.2720,-97.9728,-155.0763,-97.7346,-89.9023,-158.6868,-223.1288,-157.9069,-104.0838,-92.0261,-93.8279,-152.8320,-92.2863,-89.8547,-106.4720,-95.0548
378.9062,-280.3115,-172.0614,-119.9304,-104.8340,-109.9895,-170.5161,-110.7436,-101.7871,-173.6145,-244.4012,-175.7545,-114.4367,-103.4523,-105.5110,-172.6951,-106.1987,-102.5271,-116.2635,-106.1806
382.8125,-297.0919,-185.8577,-131.6590,-116.0878,-120.3097,-182.6147,-124.0559,-112.7434,-186.6119,-257.3400,-190.4342,-125.5566,-114.6239,-116.0563,-187.3336,-119.5638,-114.5496,-126.6886,-116.6657
386.7188,-305.2132,-197.7296,-143.5233,-127.3443,-129.1492,-190.9929,-138.3487,-123.3030,-197.1416,-262.9297,-201.0004,-137.9949,-125.5129,-125.6974,-195.3763,-131.8324,-125.6926,-138.2183,-126.8497
390.6250,-306.5331,-207.5078,-154.7653,-137.9981,-136.6134,-196.3215,-152.3656,-133.2073,-204.8536,-264.6331,-207.2664,-150.5277,-135.4531,-134.4353,-197.7133,-141.9548,-135.3912,-149.8921,-136.3039
394.5312,-304.6292,-214.4787,-163.3629,-146.4053,-142.2813,-199.5011,-162.8847,-141.1441,-209.3006,-265.6002,-209.3958,-160.2866,-143.0939,-141.6197,-196.4884,-148.5038,-142.5775,-159.4114,-143.6479
398.4375,-302.2233,-217.3668,-166.9422,-150.5572,-145.2945,-200.8051,-166.3962,-145.3379,-209.8945,-266.5256,-207.6289,-164.1132,-146.8981,-146.0259,-193.6317,-150.2414,-145.9911,-164.1451,-147.1141
402.3438,-299.6600,-215.0425,-164.2210,-149.2359,-144.9539,-199.6872,-161.4756,-144.6685,-206.2793,-265.5977,-202.4054,-160.4315,-145.9873,-146.5090,-189.9970,-146.9055,-144.8988,-162.5616,-145.6125
406.2500,-295.3833,-207.5628,-156.0844,-142.9694,-141.4248,-195.4368,-150.1985,-139.6014,-198.9247,-260.4089,-194.7387,-150.5083,-140.8563,-142.8765,-185.5758,-139.7442,-139.7966,-155.2881,-139.6516
410.1562,-287.8430,-196.7843,-145.5680,-134.1638,-136.0249,-188.2044,-137.4952,-132.3027,-189.4818,-250.3153,-186.4116,-138.2523,-133.4853,-136.3949,-180.4005,-131.3721,-132.5843,-145.1516,-131.4887
414.0625,-277.2675,-185.9740,-136.6619,-126.2431,-130.8279,-179.5856,-128.7157,-125.8087,-180.5101,-237.4929,-179.6491,-128.5484,-126.6957,-129.5193,-175.2754,-124.8775,-125.9857,-136.0948,-124.3214
417.9688,-265.9727,-178.4932,-132.5588,-122.2076,-127.7668,-172.2187,-126.9031,-122.6961,-174.5732,-225.9503,-176.3142,-125.0045,-123.0293,-124.9041,-171.6944,-122.5712,-122.4524,-131.4907,-120.9156
421.8750,-257.0130,-176.2769,-134.2971,-123.3642,-127.7567,-168.5343,-131.4761,-123.9822,-173.1332,-219.2089,-177.0629,-128.3516,-123.7109,-124.2152,-170.9886,-125.0252,-123.1274,-132.7121,-122.4129
425.7812,-252.2258,-179.0179,-140.5096,-128.8965,-130.3583,-169.4267,-139.0682,-128.8405,-175.8797,-218.2540,-181.0033,-136.3571,-128.2316,-127.4219,-173.3662,-130.9363,-127.4465,-138.6904,-127.9587
429.6875,-251.0811,-184.5303,-148.3427,-136.4680,-134.1681,-173.7160,-145.8465,-135.2293,-180.9062,-221.0857,-186.1223,-145.2244,-134.7495,-132.9644,-177.5966,-137.8980,-133.5843,-146.6509,-135.3118
433.5938,-251.1073,-190.0231,-154.9675,-143.4863,-137.6770,-178.7883,-149.7295,-141.0364,-185.6628,-224.0620,-190.2711,-151.6156,-141.0687,-138.6831,-181.6197,-143.6456,-139.4680,-153.5812,-142.0418
437.5000,-249.5269,-193.4768,-158.8310,-148.3110,-140.0725,-182.0284,-151.1257,-145.0855,-188.1590,-224.0650,-192.1537,-154.1451,-145.6540,-142.9425,-183.6969,-147.0806,-143.7646,-157.6170,-146.6268
441.4062,-244.9448,-194.3267,-160.0254,-150.7640,-141.5150,-182.1558,-151.9237,-147.4760,-187.7541,-220.0993,-191.7598,-153.5928,-148.1479,-145.3014,-183.3357,-148.5227,-146.2953,-158.6261,-148.8861
445.3125,-238.0317,-193.1950,-159.7151,-151.7456,-142.7683,-179.6699,-153.6541,-149.1373,-185.1548,-213.4759,-190.0424,-151.9048,-149.1653,-146.3902,-181.3928,-149.1169,-147.7089,-157.7756,-149.6153
449.2188,-230.8974,-191.0396,-159.0951,-152.2896,-144.4593,-176.2087,-156.2002,-150.9299,-181.7157,-206.7012,-188.0908,-150.7397,-149.5658,-147.1608,-179.3211,-149.8271,-148.7030,-156.4659,-149.7584
453.1250,-225.7196,-188.3983,-158.5727,-152.7104,-146.4644,-173.3362,-157.9117,-152.8829,-178.5418,-201.9550,-186.3484,-150.5001,-149.7055,-148.0519,-178.1010,-150.6872,-149.3504,-155.3560,-149.6805
457.0312,-223.4998,-185.1912,-157.6344,-152.3833,-147.8202,-171.5675,-156.9042,-154.0483,-175.9238,-200.0527,-184.3493,-150.3592,-149.1513,-148.6156,-177.5632,-150.7792,-148.9769,-154.0715,-148.9713
460.9375,-223.5808,-181.0679,-155.3886,-150.2659,-147.2220,-170.2055,-152.5127,-153.0714,-173.3745,-200.3006,-181.1085,-149.1057,-147.0275,-147.8184,-176.5245,-148.9267,-146.6578,-151.6983,-146.8381
464.8438,-223.9666,-175.8770,-151.3340,-145.7586,-143.7983,-167.9510,-145.8275,-149.1060,-170.1123,-201.0043,-175.8686,-146.1153,-142.7348,-144.7664,-173.5847,-144.6048,-141.9640,-147.6316,-142.7686
468.7500,-222.0993,-169.8319,-145.7936,-139.2833,-137.6716,-163.7580,-138.9636,-142.4689,-165.5917,-200.1403,-168.6908,-141.7544,-136.5255,-139.3400,-168.0154,-138.4226,-135.4180,-142.1324,-136.9915
472.6562,-215.6828,-163.2568,-139.7041,-132.1434,-129.9391,-157.3220,-133.6129,-134.5645,-159.7161,-195.8393,-160.4695,-136.9757,-129.4975,-132.2996,-160.1332,-131.8056,-128.2994,-136.1812,-130.4168
