Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
54.6875,6.7130,-1.1701,-0.1967,1.6048,-2.2049,-1.0878,-3.4444,-1.9041,0.8178,-2.5024,1.8927,0.6843,2.5298,-2.0862,2.5204,4.2632,3.7014,1.7015,1.9761
58.5938,13.5728,0.3834,0.8079,1.5592,-3.3373,2.1393,-2.2373,-0.5883,1.9700,5.4584,4.9259,0.0672,1.0326,-2.8745,5.6302,5.8311,2.6506,1.9769,1.5806
62.5000,13.3335,-0.1372,0.5156,0.1130,-4.8088,2.9614,-0.9238,0.6625,0.1889,6.9480,4.5931,-2.1210,-1.3812,-4.0727,5.7081,4.8470,0.5972,0.1781,0.1886
66.4062,5.5638,-3.3516,-1.3712,-2.5519,-6.2557,1.0773,-0.3020,1.2445,-4.7219,0.7964,0.4740,-5.4398,-4.0972,-5.3005,2.4851,1.6580,-1.8389,-3.5624,-1.9027
70.3125,-7.5194,-8.6745,-4.3723,-5.5721,-7.1785,-2.9217,-0.9443,0.9360,-11.6037,-11.6523,-6.4090,-8.9644,-6.2793,-5.9621,-3.0995,-2.4239,-3.8402,-8.2388,-4.0744
74.2188,-22.0928,-14.5170,-7.4875,-7.8658,-7.1953,-7.8771,-2.9285,-0.0311,-18.4556,-27.1002,-14.0535,-11.6739,-7.2637,-5.5407,-9.3310,-5.7711,-4.7630,-12.3932,-5.6881
78.1250,-34.2293,-19.0208,-9.7287,-8.6941,-6.2615,-12.4950,-5.7762,-1.1316,-23.3530,-41.3806,-20.3332,-12.8719,-6.8849,-3.9107,-14.4283,-7.2376,-4.4269,-14.7679,-6.3880
82.0312,-41.1656,-20.9191,-10.5877,-7.9974,-4.7186,-15.7074,-8.6198,-1.8320,-25.2522,-50.6710,-23.8012,-12.4238,-5.5417,-1.4774,-17.1761,-6.6783,-3.1652,-14.8432,-6.2230
85.9375,-41.9266,-20.0508,-10.1749,-6.3419,-3.1376,-16.8984,-10.5238,-1.8432,-24.2759,-52.5692,-24.0857,-10.7218,-3.9679,0.9571,-17.2337,-4.9157,-1.6258,-12.9962,-5.5376
89.8438,-37.2922,-17.2887,-9.0096,-4.5628,-2.0485,-16.0055,-10.8320,-1.2176,-21.4217,-46.8388,-21.7907,-8.4503,-2.8557,2.5508,-15.0831,-3.1916,-0.4568,-10.2363,-4.7364
93.7500,-29.3141,-13.9842,-7.6637,-3.3429,-1.7112,-13.5027,-9.4180,-0.2674,-17.9608,-35.5916,-18.0692,-6.3072,-2.5550,2.8161,-11.7349,-2.4351,-0.0560,-7.6951,-4.0931
97.6562,-20.6015,-11.2833,-6.5059,-2.9556,-2.0420,-10.2420,-6.7469,0.6265,-14.8959,-22.6770,-14.1272,-4.8033,-2.9914,1.8455,-8.3448,-2.7674,-0.4802,-6.1406,-3.7013
101.5625,-13.5218,-9.6791,-5.6594,-3.2499,-2.7060,-7.1564,-3.7241,1.2028,-12.7040,-12.2921,-10.8497,-4.1649,-3.7899,0.2541,-5.8497,-3.5146,-1.4977,-5.7193,-3.5372
105.4688,-9.4703,-8.9748,-5.1017,-3.8094,-3.2964,-4.9149,-1.3701,1.4059,-11.3608,-7.2722,-8.6165,-4.3040,-4.4752,-1.1214,-4.6905,-3.6857,-2.6927,-5.9930,-3.5213
109.3750,-8.4398,-8.5827,-4.7600,-4.1617,-3.4946,-3.6979,-0.4373,1.3375,-10.5070,-7.8764,-7.2958,-4.8338,-4.6228,-1.6110,-4.6864,-2.6072,-3.5650,-6.2037,-3.5073
113.2812,-9.1262,-7.9256,-4.5170,-3.9527,-3.1518,-3.2280,-1.1172,1.1159,-9.6295,-11.7859,-6.3856,-5.1561,-3.9309,-0.9990,-5.1269,-0.3259,-3.6306,-5.6325,-3.2365
117.1875,-9.6064,-6.7141,-4.1723,-3.0648,-2.2968,-3.0351,-2.9741,0.7444,-8.2237,-15.4021,-5.2644,-4.6527,-2.2628,0.4125,-5.0835,2.4449,-2.5638,-3.9125,-2.3659
121.0938,-8.2966,-4.9895,-3.4597,-1.6706,-1.1032,-2.7689,-5.1451,0.0895,-5.9525,-15.7383,-3.4757,-2.9456,0.2902,1.9782,-3.8303,4.7770,-0.3654,-1.1791,-0.6300
125.0000,-4.6703,-2.9752,-2.1658,-0.1940,0.1617,-2.3336,-6.7225,-0.9941,-2.7793,-11.8012,-0.9200,-0.0992,3.3555,3.0307,-1.1667,6.0812,2.5374,2.0046,1.9381
128.9062,0.6649,-0.8714,-0.2794,0.8523,1.2084,-1.7672,-7.1359,-2.4599,0.9958,-4.6986,2.1482,3.3766,6.3209,3.1984,2.5270,6.4180,5.3735,4.9222,4.8996
132.8125,6.5164,1.2663,1.9501,1.1202,1.8191,-1.0119,-6.3494,-3.9366,4.8523,3.4130,5.3163,6.7596,8.5239,2.5744,6.5143,6.3840,7.3162,7.0526,7.5492
136.7188,11.8277,3.4927,4.1074,0.6417,1.9322,0.1678,-4.7923,-4.8025,8.2712,10.6592,8.2580,9.4583,9.5270,1.6541,10.0389,6.6579,7.8520,8.3074,9.2589
140.6250,16.0313,5.8171,5.7969,-0.1492,1.6639,1.9821,-3.0880,-4.4843,10.9215,16.0989,10.8393,11.2477,9.3170,1.0642,12.5485,7.4987,7.0134,9.0113,9.8147
144.5312,18.8440,8.0472,6.7903,-0.6533,1.2304,4.2664,-1.7490,-2.8311,12.6858,19.4138,13.0057,12.2453,8.2847,1.2112,13.7119,8.5207,5.3219,9.6271,9.5061
148.4375,19.8411,9.7700,7.0478,-0.4843,0.8013,6.3209,-0.9992,-0.3185,13.5339,20.2173,14.5697,12.6661,6.9787,2.0360,13.3348,8.9013,3.4675,10.4005,8.8892
152.3438,18.3777,10.5318,6.6416,0.2602,0.3792,7.1942,-0.7813,2.0960,13.3978,17.8824,15.1339,12.5659,5.7902,3.0180,11.3718,7.9124,1.9332,11.1674,8.3844
156.2500,14.1267,10.1357,5.6892,1.0409,-0.2030,6.3273,-0.8902,3.4342,12.2056,12.2542,14.3004,11.7887,4.7791,3.4462,8.1151,5.4569,0.8051,11.4686,7.9984
160.1562,7.8722,8.8599,4.3673,1.2311,-1.1465,4.1178,-1.1115,3.2165,10.0807,4.6559,12.0618,10.1643,3.7459,2.8132,4.3961,2.2643,-0.1295,10.8954,7.3753
164.0625,1.7753,7.4006,2.9652,0.5478,-2.5000,1.9085,-1.2844,1.7141,7.5126,-1.9330,9.0559,7.7867,2.4732,1.1039,1.5002,-0.4166,-1.1046,9.4114,6.1371
167.9688,-1.4410,6.4994,1.8602,-0.7530,-4.0545,1.2526,-1.2942,-0.2409,5.2689,-4.1834,6.3905,5.1186,0.9378,-1.1954,0.6356,-1.4923,-2.1462,7.4019,4.2521
171.8750,-0.1246,6.4483,1.3507,-2.0628,-5.4055,2.8565,-1.0560,-1.7656,3.9973,-0.6489,5.0404,2.7945,-0.6625,-3.3732,2.1639,-0.6861,-3.0607,5.4031,2.1474
175.7812,4.9160,6.8050,1.4310,-2.8571,-6.1480,5.9325,-0.5427,-2.4157,3.7576,6.6563,5.1861,1.2428,-2.0630,-4.8739,5.1197,1.2267,-3.6188,3.7145,0.4767
179.6875,10.4242,6.5741,1.6993,-3.0502,-6.0751,8.5149,0.1569,-2.3264,3.8623,12.8070,5.9928,0.4112,-3.1154,-5.5388,7.4960,2.8005,-3.7589,2.2023,-0.2886
183.5938,12.4292,4.8219,1.5383,-3.0010,-5.2523,8.6598,0.8138,-1.9380,3.2434,12.7579,6.0789,-0.1756,-3.8400,-5.5679,7.3196,2.7457,-3.6269,0.4625,-0.1432
187.5000,8.7680,1.3688,0.5077,-3.1724,-3.9392,5.7872,1.1235,-1.5476,1.1744,4.7689,4.4301,-1.0467,-4.3198,-5.2630,3.9359,0.7295,-3.4264,-1.7712,0.4870
191.4062,0.7182,-2.9119,-1.3137,-3.7237,-2.4447,1.2292,0.8424,-1.0628,-2.1453,-7.9050,1.1446,-2.3719,-4.5584,-4.7709,-1.3561,-2.3456,-3.2223,-4.2994,1.0535
195.3125,-7.5203,-6.4559,-3.3161,-4.3720,-1.0375,-2.4857,-0.0788,-0.1632,-5.6067,-18.5068,-2.5483,-3.8221,-4.4611,-4.0300,-5.8686,-4.8007,-2.8865,-6.4913,1.2217
199.2188,-11.3510,-7.8712,-4.7379,-4.6434,0.0399,-3.2302,-1.4546,1.2599,-7.8720,-20.7900,-5.0685,-4.8162,-3.9775,-2.9512,-7.0707,-5.1450,-2.2483,-7.6933,0.9940
203.1250,-8.7296,-6.7846,-5.1997,-4.3136,0.5199,-0.7237,-2.9399,2.7704,-8.2822,-13.0358,-5.5498,-4.9739,-3.2774,-1.6625,-4.1865,-2.9785,-1.3246,-7.7213,0.5668
207.0312,-1.5358,-4.1212,-5.0021,-3.6693,0.1345,3.1733,-4.1711,3.4920,-7.3425,0.6410,-4.4380,-4.4262,-2.7703,-0.5847,1.2143,0.7266,-0.4157,-7.0587,0.0812
210.9375,5.6348,-1.6102,-4.9380,-3.3503,-1.2357,5.5850,-4.8880,2.6528,-6.4034,12.7036,-3.1746,-3.7438,-2.8909,-0.2297,6.0900,4.1631,0.0490,-6.5808,-0.5037
214.8438,8.4992,-0.8095,-5.7196,-3.8667,-3.3838,4.4748,-4.9864,0.2014,-6.7299,16.8304,-3.1679,-3.5325,-3.7782,-0.8472,7.7576,5.7292,-0.1797,-6.9807,-1.3124
218.7500,5.8866,-2.2555,-7.4232,-5.1589,-5.7377,0.0202,-4.5098,-2.9847,-8.6135,11.7444,-4.7834,-4.0038,-5.1030,-2.1937,5.5147,4.9302,-0.9484,-8.2981,-2.3317
222.6562,0.3872,-5.2498,-9.3667,-6.5592,-7.5687,-5.4167,-3.6261,-5.5188,-11.1656,1.7272,-7.0830,-4.8419,-6.2154,-3.6291,1.0021,2.5818,-1.7646,-9.8897,-3.2840
226.5625,-3.5812,-8.3673,-10.5334,-7.2171,-8.3699,-8.7288,-2.6084,-6.3225,-12.9455,-6.4354,-8.5080,-5.4615,-6.5505,-4.5131,-2.9135,0.2032,-2.1290,-10.8601,-3.7328
230.4688,-2.9152,-10.3038,-10.2533,-6.6897,-8.1640,-7.9941,-1.7962,-5.2923,-12.9638,-7.9301,-8.0128,-5.4509,-6.0140,-4.6280,-3.9732,-0.9835,-1.8998,-10.6425,-3.3646
234.3750,2.0310,-10.5069,-8.6552,-5.2605,-7.5057,-3.6584,-1.4955,-3.3450,-11.3330,-2.7885,-5.8257,-4.8597,-5.0568,-4.3141,-1.8612,-0.7823,-1.4067,-9.3220,-2.2328
238.2812,7.7818,-9.2438,-6.5617,-3.7431,-7.1318,1.7702,-1.8292,-1.7955,-9.1065,4.6515,-3.2825,-4.1227,-4.3650,-4.1976,1.7980,-0.0114,-1.2135,-7.4995,-0.7653
242.1875,10.2671,-7.1839,-4.9094,-2.9117,-7.4713,5.2834,-2.6181,-1.4954,-7.4555,9.0945,-1.8585,-3.6954,-4.3759,-4.6967,4.6897,0.2085,-1.6911,-5.8341,0.4859
246.0938,7.7269,-4.8840,-4.1155,-2.9764,-8.3495,5.1738,-3.4042,-2.3301,-6.8136,7.9802,-2.1026,-3.6940,-4.9685,-5.6658,5.3907,-0.6563,-2.7179,-4.6184,1.1812
250.0000,1.9577,-2.5565,-3.8481,-3.4821,-9.1067,1.9538,-3.6585,-3.4126,-6.6189,2.9859,-3.2419,-3.8144,-5.5526,-6.4536,4.2085,-2.1173,-3.7348,-3.6810,1.3819
253.9062,-2.9241,-0.2132,-3.3454,-3.6827,-9.0598,-2.1119,-3.0849,-3.8021,-5.8148,-1.5109,-3.7307,-3.5763,-5.4897,-6.3462,2.7807,-2.9898,-4.1192,-2.6397,1.4695
257.8125,-3.2811,2.0387,-2.0286,-3.0898,-7.9852,-4.4719,-1.8375,-3.2061,-3.7029,-1.7094,-2.3402,-2.6885,-4.5330,-5.0806,2.8080,-2.2488,-3.6065,-1.2636,1.8719
261.7188,1.6398,3.8640,0.0499,-1.7784,-6.2761,-3.7821,-0.4904,-2.1505,-0.4987,2.9870,0.9870,-1.2524,-2.9746,-3.0546,4.8486,0.1877,-2.4525,0.3437,2.7990
265.6250,9.2924,4.8683,2.2383,-0.2443,-4.6606,-0.5294,0.2542,-1.5110,2.8000,9.7319,5.0969,0.3337,-1.4128,-1.0766,7.9757,3.3032,-1.2317,1.8550,4.1516
269.5312,15.5689,4.9197,3.7441,1.0353,-3.6894,3.4847,-0.0431,-1.7770,5.0933,14.3387,8.3828,1.6655,-0.3383,0.1599,10.4512,5.5773,-0.4364,2.9841,5.6231
273.4375,17.4031,4.3239,4.1612,1.9660,-3.3751,6.3484,-1.3073,-2.6137,5.8739,14.0810,9.7757,2.5715,0.1427,0.4925,10.8751,5.9373,-0.1825,3.6581,6.8761
277.3438,14.4760,3.6699,3.6866,2.8278,-3.2477,7.1175,-2.9944,-3.0614,5.4337,9.2452,9.2811,3.1187,0.2597,0.2999,9.0167,4.4351,-0.2309,3.9535,7.6567
281.2500,9.0093,3.4331,2.9024,3.9139,-2.7829,6.1384,-4.3980,-2.2347,4.4853,2.5465,7.7496,3.4104,0.2786,0.1131,5.8298,2.2026,-0.2828,3.8777,7.8028
285.1562,3.9954,3.6345,2.3248,5.1257,-1.8730,4.5428,-5.0177,-0.0230,3.5482,-2.9332,6.1304,3.3779,0.2146,0.1386,2.7488,0.7176,-0.2974,3.2229,7.2106
289.0625,1.2045,3.8259,2.0708,5.8748,-0.9808,3.3650,-4.7629,2.7127,2.5954,-5.7156,4.7947,2.7674,-0.2042,0.0638,0.8056,0.8587,-0.5715,1.6631,5.8494
292.9688,0.3064,3.4283,1.8640,5.4043,-0.8494,2.9029,-3.8916,4.5881,1.2133,-6.5092,3.4096,1.3545,-1.3022,-0.7008,0.1405,2.3481,-1.5125,-0.9441,3.8397
296.8750,-0.4488,2.1813,1.3259,3.3144,-1.9746,2.7030,-2.7681,4.4905,-0.8911,-7.2238,1.3962,-0.7839,-3.1472,-2.5228,0.1362,3.9196,-3.2772,-4.2850,1.5106
300.7812,-2.6375,0.3766,0.2942,-0.0893,-4.2218,2.0893,-1.6302,2.2030,-3.4691,-9.3162,-1.4234,-3.1718,-5.4193,-5.1689,-0.0215,4.0925,-5.5538,-7.5875,-0.6610
304.6875,-6.3410,-1.2946,-1.0746,-3.8816,-6.8599,0.8054,-0.5177,-1.5163,-5.7428,-12.6871,-4.5031,-5.1239,-7.5630,-7.8405,-0.7791,2.0721,-7.6613,-9.9503,-2.2454
308.5938,-9.9818,-2.1716,-2.4610,-6.9883,-8.9836,-0.6998,0.6212,-5.3935,-6.8586,-15.8018,-6.8201,-6.1187,-9.1060,-9.6170,-1.9881,-1.7509,-8.9107,-10.8141,-3.0776
312.5000,-11.3633,-2.0340,-3.6312,-8.7240,-10.0215,-1.5412,1.7644,-8.3005,-6.4547,-16.8091,-7.5179,-6.1060,-9.9069,-10.0079,-3.0865,-5.9715,-8.9894,-10.2730,-3.3390
316.4062,-9.1765,-1.2202,-4.5594,-9.0539,-9.9891,-1.0323,2.7386,-9.7074,-4.9393,-14.8167,-6.4862,-5.5382,-10.1623,-9.2391,-3.5081,-8.8943,-8.1218,-9.0136,-3.4223
320.3125,-3.9923,-0.3940,-5.3353,-8.4481,-9.3486,0.7517,3.2938,-9.7197,-3.2858,-10.5093,-4.4763,-5.0972,-10.1955,-8.0883,-3.0493,-9.3999,-6.9215,-7.9165,-3.6552
324.2188,1.8688,-0.1303,-5.9605,-7.4788,-8.6258,2.8788,3.2724,-8.7864,-2.4841,-5.8051,-2.6713,-5.2908,-10.2060,-7.3939,-2.0000,-7.4980,-6.0495,-7.5631,-4.0705
328.1250,5.5085,-0.5886,-6.2299,-6.4597,-8.0804,4.0367,2.7462,-7.3468,-2.9940,-2.8357,-1.9947,-6.1672,-10.1664,-7.5667,-0.9940,-4.2978,-5.8980,-7.9436,-4.3846
332.0312,4.9980,-1.4583,-5.8210,-5.3529,-7.6427,3.3153,2.0198,-5.6474,-4.5174,-2.8491,-2.5944,-7.3072,-9.9151,-8.4063,-0.6746,-1.4304,-6.4655,-8.5176,-4.2029
335.9375,0.4537,-2.1759,-4.5361,-3.9478,-7.0994,0.8181,1.4916,-3.7774,-6.1889,-5.5815,-3.8104,-8.0748,-9.3340,-9.2943,-1.3402,-0.2263,-7.4429,-8.5609,-3.3071
339.8438,-5.9361,-2.2629,-2.5153,-2.1318,-6.3270,-2.2976,1.4551,-1.8101,-7.0412,-9.3659,-4.6219,-7.9610,-8.4491,-9.5914,-2.7450,-1.0622,-8.4009,-7.5785,-1.8230
343.7500,-10.9710,-1.5924,-0.2497,-0.0406,-5.3714,-4.4218,1.9507,0.1035,-6.4855,-11.9160,-4.2858,-6.8305,-7.3781,-8.9671,-4.1747,-3.2047,-8.9522,-5.5545,-0.1602
347.6562,-12.0718,-0.4608,1.6291,1.9956,-4.3396,-4.4177,2.7430,1.7558,-4.5812,-11.4605,-2.7828,-4.9667,-6.1927,-7.4845,-4.7996,-5.2356,-8.8255,-2.9367,1.2241
351.5625,-8.6714,0.5452,2.6515,3.6349,-3.2441,-2.3377,3.4290,2.9742,-2.0028,-7.7439,-0.8301,-2.9286,-4.8393,-5.4581,-4.1573,-5.8500,-7.8848,-0.4028,2.0657
355.4688,-2.6357,0.8111,2.7139,4.6821,-1.9817,0.5051,3.6193,3.6928,0.2501,-2.3989,0.5219,-1.3197,-3.2082,-3.2429,-2.5097,-4.6075,-6.1500,1.4416,2.3806
359.3750,2.5591,-0.0330,2.0715,5.1191,-0.4919,2.1860,3.1118,3.9565,1.2616,1.6012,0.4602,-0.5714,-1.3090,-1.1128,-0.8315,-2.2198,-3.8390,2.2868,2.3650
363.2812,3.5388,-1.9376,1.1481,5.0249,1.0416,1.1948,1.9809,3.8785,0.5656,1.2926,-1.1713,-0.8099,0.5963,0.7269,-0.3668,-0.1815,-1.3845,2.1809,2.2083
367.1875,-1.2090,-4.4268,0.3022,4.4819,2.1549,-2.7243,0.5452,3.6037,-1.6713,-4.7010,-3.8103,-1.8260,2.0370,2.0733,-1.9439,0.0844,0.6433,1.4407,1.9687
371.0938,-10.4395,-6.7648,-0.3102,3.5560,2.3291,-8.3784,-0.7727,3.2994,-4.7125,-15.1766,-6.4683,-3.1463,2.5634,2.7157,-5.4229,-1.8998,1.7232,0.4804,1.5939
375.0000,-20.6133,-8.2254,-0.7164,2.3553,1.3578,-13.6703,-1.6285,3.1464,-7.5273,-26.5660,-8.1849,-4.1837,2.0313,2.5244,-9.6165,-5.2904,1.6140,-0.3502,1.0523
378.9062,-27.5035,-8.3473,-1.0015,1.0965,-0.4092,-16.5734,-1.8891,3.2920,-9.1579,-34.3795,-8.3976,-4.4340,0.7523,1.5776,-12.7779,-8.2988,0.5036,-0.8558,0.4538
382.8125,-28.1317,-7.0636,-1.1804,0.0936,-2.1560,-16.0232,-1.6463,3.7648,-9.0253,-35.2209,-7.0666,-3.6601,-0.6055,0.2170,-13.4193,-9.1446,-1.0252,-0.9961,0.0545
386.7188,-22.0649,-4.6666,-1.1575,-0.3532,-3.0183,-12.3040,-1.1122,4.4124,-7.0715,-28.3595,-4.5614,-1.9952,-1.3298,-1.0368,-11.0261,-7.0517,-2.2223,-0.8332,0.1296
390.6250,-11.4743,-1.6608,-0.7948,-0.1139,-2.5778,-6.8132,-0.4712,4.9299,-3.7274,-16.0564,-1.4416,0.0860,-1.0214,-1.6818,-6.2905,-2.7080,-2.4916,-0.4773,0.7951
394.5312,-0.0220,1.3952,-0.0403,0.6735,-1.1144,-1.3982,0.2015,5.0016,0.2320,-2.4999,1.7179,1.9330,0.2034,-1.4387,-0.7592,2.0900,-1.6492,-0.0656,1.9016
398.4375,8.7893,3.9881,0.9721,1.6354,0.5585,2.3845,0.8994,4.4904,3.8785,8.0744,4.4047,2.9650,1.7766,-0.3545,3.8895,5.4068,0.0113,0.2362,3.0783
402.3438,12.9995,5.7015,1.9258,2.3273,1.5761,3.7882,1.5630,3.5587,6.3475,13.1346,6.2044,2.9024,2.9744,1.2436,6.5559,6.1920,1.8778,0.2560,3.9096
406.2500,12.7483,6.2822,2.4457,2.4501,1.5178,3.0354,1.9958,2.6306,7.0844,12.6850,6.8804,1.8865,3.2828,2.9029,7.0872,4.7735,3.3153,-0.1100,4.1493
410.1562,9.9092,5.7542,2.2926,2.0015,0.6074,1.1358,1.9233,2.1973,6.0835,8.9233,6.5106,0.4330,2.6416,4.2201,6.1877,2.5644,3.9466,-0.7949,3.8462
414.0625,7.1011,4.5222,1.5227,1.2744,-0.4864,-0.5335,1.1892,2.5645,4.0013,5.0316,5.5754,-0.7723,1.4410,4.9553,4.9881,1.1963,3.7798,-1.5131,3.3067
417.9688,6.5514,3.3387,0.5075,0.6911,-1.0992,-0.7573,-0.0415,3.6829,2.0022,3.7391,4.8568,-1.1574,0.2834,5.0513,4.5149,1.6109,3.1347,-1.8467,2.9064
421.8750,9.2447,3.0520,-0.2216,0.5559,-0.9690,1.0344,-1.2449,5.1586,1.3024,6.2752,5.1070,-0.5113,-0.3488,4.5817,5.2902,3.6288,2.4294,-1.4622,2.8543
425.7812,14.6287,4.2049,-0.2424,0.8637,-0.3417,4.5004,-1.7459,6.4406,2.5773,12.0657,6.6267,0.9175,-0.3318,3.6800,7.1931,6.1968,1.9608,-0.3449,3.0478
429.6875,20.9440,6.6950,0.5233,1.2838,0.2514,8.4832,-1.0784,7.0861,5.5569,19.1789,9.0171,2.5265,0.0847,2.4908,9.5920,8.1003,1.7972,1.1128,3.1163
433.5938,26.0285,9.7313,1.7475,1.3454,0.3692,11.4780,0.7202,6.9626,9.0878,25.2398,11.3083,3.6285,0.4803,1.1605,11.6574,8.6761,1.8189,2.2667,2.6462
437.5000,28.2500,12.1598,2.8587,0.7272,-0.0704,12.2953,3.0808,6.2809,11.6825,28.3858,12.4407,3.7606,0.5394,-0.1550,12.7092,8.1039,1.8467,2.5565,1.4619
441.4062,27.1396,13.0016,3.3390,-0.5224,-0.7911,10.5979,5.1783,5.4471,12.2631,27.8647,11.8268,2.8811,0.2163,-1.2955,12.4475,7.1453,1.7478,1.8205,-0.2123
445.3125,23.4161,11.8977,2.9835,-1.9856,-1.4020,7.0227,6.3510,4.8182,10.6572,24.0750,9.6461,1.3541,-0.3166,-2.1370,10.9780,6.5448,1.4472,0.3784,-1.8337
449.2188,18.4175,9.2147,1.9720,-3.1110,-1.6970,2.8250,6.4142,4.5029,7.5620,18.1386,6.6912,-0.2596,-0.8824,-2.6507,8.6525,6.4963,0.8678,-1.1789,-2.8397
453.1250,13.3184,5.7877,0.7256,-3.5478,-1.7970,-0.7385,5.6891,4.3286,4.0479,11.3308,3.8840,-1.4835,-1.4920,-2.9372,5.8545,6.5153,-0.1103,-2.3545,-2.9881
457.0312,8.6503,2.4993,-0.3399,-3.3574,-2.0353,-2.9192,4.7571,3.9995,0.9719,4.7221,1.8008,-2.1189,-2.3440,-3.1886,2.8857,5.7889,-1.5836,-3.0083,-2.5122
460.9375,4.4255,-0.0400,-1.0041,-2.9524,-2.6689,-3.6131,4.1145,3.3517,-1.3091,-0.8289,0.5088,-2.2584,-3.6024,-3.5715,0.0217,3.7762,-3.4641,-3.3427,-1.9690
464.8438,0.7000,-1.5732,-1.2728,-2.7913,-3.6171,-3.1307,3.9358,2.5377,-2.8063,-4.5065,-0.2327,-2.1490,-5.1173,-4.0870,-2.3489,0.6741,-5.3445,-3.6399,-1.8589
468.7500,-1.9537,-2.1046,-1.2754,-3.0337,-4.4231,-1.8559,4.0559,1.9958,-3.5706,-5.5296,-0.6334,-2.0201,-6.3328,-4.5067,-3.6848,-2.5542,-6.5442,-3.9744,-2.2679
472.6562,-2.5544,-1.7982,-1.1430,-3.4050,-4.4888,-0.0800,4.1347,2.1904,-3.5201,-3.4980,-0.6991,-1.9939,-6.5218,-4.4595,-3.4837,-4.6330,-6.3909,-4.1380,-2.7875
476.5625,-0.4336,-0.9682,-0.9656,-3.3821,-3.4561,1.9042,3.8723,3.2681,-2.5954,1.0851,-0.3560,-2.1072,-5.2479,-3.6568,-1.6427,-4.6546,-4.6250,-3.8454,-2.7940
480.4688,3.9475,-0.1054,-0.8345,-2.5902,-1.4973,3.6217,3.1545,4.8574,-1.0803,6.5779,0.2787,-2.3799,-2.7531,-2.1357,1.2616,-2.5931,-1.6765,-3.0519,-1.9130
484.3750,8.7813,0.1958,-0.8887,-1.1380,0.6806,4.4100,2.0810,6.1804,0.2666,10.6362,0.7719,-2.8358,0.0323,-0.3557,4.0428,0.6552,1.4031,-2.1100,-0.3519
