Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
82.0312,-13.0708,-6.0352,-11.8660,-7.8209,-6.8152,-9.1117,-10.6654,-5.7676,-3.7637,-12.0583,-3.3586,-5.5138,-10.3064,-6.4118,-5.5924,-8.1289,-7.7573,-0.8945,-5.2224
85.9375,-11.0181,-4.2294,-8.4843,-6.3103,-7.3233,-7.4465,-7.5123,-4.9851,-2.3633,-9.6301,-2.3222,-5.7162,-9.6717,-6.7729,-4.8187,-7.2591,-8.0135,-0.3250,-4.5820
89.8438,-8.9737,-2.0239,-3.7735,-3.9383,-6.7838,-5.0896,-3.6507,-3.6737,-1.2071,-7.5993,-1.8576,-5.9808,-8.5180,-6.6294,-4.5892,-6.1289,-8.0957,-0.0246,-3.8558
93.7500,-7.0682,-0.2829,0.7112,-1.2269,-5.2348,-2.8011,-0.3155,-2.0256,-0.8023,-6.0509,-2.4562,-6.2410,-7.1362,-6.2251,-4.8791,-5.1381,-8.0313,-0.1414,-3.2220
97.6562,-5.4644,0.2570,3.5894,1.1333,-3.1668,-1.3419,1.5793,-0.3685,-1.4680,-4.9205,-4.2822,-6.6676,-6.1029,-5.9372,-5.5386,-4.6613,-8.0293,-0.9020,-2.9921
101.5625,-4.5853,-0.7028,4.1133,2.5391,-1.2701,-1.2194,1.7954,0.9528,-3.2098,-4.4211,-6.9925,-7.5018,-5.9389,-5.9759,-6.4348,-4.8360,-8.2738,-2.4754,-3.4389
105.4688,-4.9606,-2.9053,2.2940,2.6681,-0.1097,-2.4736,0.7913,1.6627,-5.6879,-5.0157,-9.8072,-8.7860,-6.7380,-6.2146,-7.4806,-5.4600,-8.7008,-4.7862,-4.6034
109.3750,-6.7962,-5.6692,-1.2806,1.5177,0.0778,-4.6171,-0.5932,1.5720,-8.3107,-6.9575,-11.8335,-10.2084,-8.0390,-6.2823,-8.5629,-6.0826,-8.9554,-7.4306,-6.2309
113.2812,-9.6605,-8.1960,-5.7523,-0.6932,-0.6239,-6.7988,-1.6060,0.5663,-10.4499,-9.8437,-12.4931,-11.2000,-9.0616,-5.8537,-9.4902,-6.2540,-8.6039,-9.7965,-7.8933
117.1875,-12.6228,-9.8986,-10.2410,-3.6493,-1.9658,-8.1564,-1.9497,-1.3622,-11.7061,-12.6555,-11.8261,-11.2442,-9.1788,-4.9281,-10.0588,-5.7897,-7.4801,-11.3413,-9.2252
121.0938,-14.8173,-10.6001,-13.9670,-6.9938,-3.6845,-8.2024,-1.8559,-4.0204,-12.1010,-14.3631,-10.4906,-10.2083,-8.3250,-3.8930,-10.2112,-4.8949,-5.9209,-11.8687,-10.1132
125.0000,-16.0249,-10.5357,-16.3101,-10.3046,-5.5407,-7.0511,-1.8492,-6.9325,-12.0780,-14.6737,-9.4377,-8.4858,-7.0765,-3.3232,-10.1481,-4.0740,-4.6986,-11.6360,-10.7169
128.9062,-16.8028,-10.1882,-16.8968,-13.0731,-7.2549,-5.3553,-2.3551,-9.3833,-12.2821,-14.3195,-9.4262,-6.8520,-6.3431,-3.6497,-10.2586,-3.8805,-4.6475,-11.2235,-11.3153
132.8125,-18.0078,-10.0486,-15.7241,-14.7728,-8.4524,-3.9724,-3.3875,-10.6347,-13.2101,-14.5842,-10.6417,-6.1070,-6.8523,-4.9112,-10.8746,-4.6494,-6.1905,-11.2384,-12.0901
136.7188,-20.0310,-10.3981,-13.2197,-15.0249,-8.7221,-3.5226,-4.4924,-10.2321,-14.9100,-16.3438,-12.6276,-6.6951,-8.7245,-6.7284,-12.0041,-6.3480,-9.0431,-12.0076,-12.9865
140.6250,-22.3161,-11.1772,-10.1279,-13.7636,-7.7926,-4.0674,-4.9786,-8.2223,-16.8983,-19.2971,-14.5621,-8.4928,-11.3694,-8.4864,-13.2446,-8.5969,-12.2708,-13.4070,-13.7262
144.5312,-23.5643,-11.9812,-7.2171,-11.2855,-5.7196,-5.0769,-4.3033,-5.1404,-18.3498,-21.9825,-15.7096,-10.8611,-13.7447,-9.5943,-13.9692,-10.8244,-14.6751,-14.8984,-13.9491
148.4375,-22.5538,-12.2027,-4.9649,-8.1419,-2.9460,-5.7111,-2.3984,-1.7658,-18.4776,-22.6456,-15.7855,-12.9272,-14.8316,-9.6862,-13.6907,-12.4728,-15.3114,-15.7525,-13.3954
152.3438,-19.0509,-11.3065,-3.4298,-4.9519,-0.1747,-5.2807,0.2427,1.1926,-16.9201,-20.4233,-15.0369,-13.9630,-14.0944,-8.7084,-12.3822,-13.1850,-13.8954,-15.3712,-12.0402
156.2500,-14.2026,-9.1546,-2.4117,-2.2592,1.8869,-3.6540,2.7671,3.2892,-13.9529,-16.0699,-14.0241,-13.6898,-11.7232,-6.9158,-10.5581,-12.9316,-10.9293,-13.5829,-10.1368
160.1562,-10.1157,-6.2225,-1.7861,-0.4965,2.7753,-1.3955,4.3493,4.3299,-10.4268,-11.7239,-13.2609,-12.3729,-8.5638,-4.8118,-9.0639,-12.0433,-7.5122,-10.7833,-8.1562
164.0625,-8.8405,-3.5344,-1.7386,-0.0009,2.3994,0.4584,4.5653,4.2427,-7.4494,-9.8254,-12.9398,-10.6594,-5.7659,-3.0263,-8.6892,-11.1115,-4.9135,-7.8252,-6.6372
167.9688,-11.3288,-2.2516,-2.6772,-0.9658,1.0206,0.9021,3.5633,3.0052,-5.9372,-11.8120,-12.8852,-9.2281,-4.2844,-2.1074,-9.8002,-10.7438,-4.0649,-5.6602,-5.9757
171.8750,-16.9331,-3.0592,-4.8347,-3.2826,-0.8640,-0.5003,1.9503,0.7286,-6.2159,-17.3379,-12.7230,-8.4289,-4.4390,-2.2636,-12.1529,-11.2357,-5.1548,-4.8661,-6.2217
175.7812,-23.6794,-5.6748,-7.8418,-6.3699,-2.6687,-3.3213,0.4636,-2.1754,-7.8463,-24.4223,-12.1324,-8.1124,-5.7390,-3.1801,-14.9536,-12.3205,-7.4990,-5.3058,-6.9886
179.6875,-29.1281,-8.8196,-10.6305,-9.1844,-3.8562,-6.4034,-0.3934,-4.9418,-9.7760,-30.3916,-11.0183,-7.7656,-7.0896,-4.0690,-17.1315,-13.1793,-9.7863,-6.1412,-7.5652
183.5938,-31.3658,-10.7653,-11.8345,-10.5328,-4.0645,-8.3835,-0.5573,-6.6572,-10.7861,-33.0697,-9.5210,-6.8930,-7.3226,-4.0126,-17.7279,-12.7916,-10.6430,-6.2574,-7.2257
187.5000,-29.6741,-10.2195,-10.5068,-9.5961,-3.2090,-8.3478,-0.3551,-6.6707,-10.0495,-31.6066,-7.8877,-5.4059,-5.8057,-2.4622,-16.2664,-10.4957,-9.2866,-4.8949,-5.6031
191.4062,-24.6318,-7.0574,-6.7167,-6.3793,-1.5205,-6.2699,-0.2438,-4.9621,-7.5314,-26.6041,-6.3034,-3.7499,-2.8051,0.3909,-12.9648,-6.4530,-5.9396,-2.1209,-2.9123
195.3125,-17.6945,-2.4421,-1.6276,-1.7864,0.5301,-2.9847,-0.5046,-2.1988,-4.0060,-19.6018,-4.7857,-2.6446,0.6229,3.6303,-8.6759,-1.7033,-1.7536,1.1693,0.1269
199.2188,-10.5153,1.7724,3.0272,2.7681,2.4151,0.2825,-1.0740,0.5959,-0.6538,-12.2916,-3.2001,-2.5765,3.1736,6.0491,-4.5493,2.2801,1.7521,3.7504,2.6397
203.1250,-4.3443,4.0223,5.7635,6.0001,3.7564,2.5522,-1.6010,2.5698,1.5474,-5.8964,-1.3911,-3.3824,3.9687,6.7671,-1.5501,4.3178,3.4466,4.7628,4.0068
207.0312,0.2330,3.8114,5.9770,7.2697,4.4317,3.5186,-1.6813,3.4252,2.2871,-0.9775,0.6342,-4.2454,2.9713,5.6607,-0.0781,4.1079,3.1067,4.1579,4.0801
210.9375,3.1590,1.8306,4.0480,6.6873,4.5153,3.5370,-1.1083,3.4228,1.9615,2.3470,2.5686,-4.1614,0.9073,3.3521,0.0950,2.3108,1.4059,2.6116,3.0929
214.8438,4.5312,-0.6042,0.9476,4.8217,4.1117,3.2301,0.0159,3.0460,1.2790,4.0334,3.8141,-2.6037,-1.2257,0.7954,-0.4661,0.0906,-0.5945,0.9911,1.3812
218.7500,4.2964,-2.3853,-2.3191,2.2916,3.2289,3.0141,1.3635,2.6059,0.7201,3.9072,3.6916,0.0593,-2.7258,-1.2500,-1.3092,-1.5853,-2.1004,-0.2237,-0.8300
222.6562,2.2597,-3.1604,-5.0555,-0.4452,1.8177,2.8747,2.5850,2.0927,0.2405,1.7921,1.8031,2.6994,-3.4730,-2.5211,-2.3821,-2.4371,-2.9668,-1.1433,-3.3960
226.5625,-1.5746,-3.2843,-6.8621,-3.0044,-0.0408,2.5165,3.4854,1.3582,-0.5655,-2.1281,-1.6227,4.0599,-3.7988,-3.1892,-3.9523,-2.8666,-3.5959,-2.1704,-6.0270
230.4688,-6.5949,-3.3085,-7.4356,-4.8751,-1.9656,1.7275,4.0655,0.4415,-1.9744,-7.0216,-5.6225,3.4819,-4.1046,-3.5595,-6.2251,-3.5185,-4.4917,-3.4669,-8.1208
234.3750,-11.4933,-3.4516,-6.4759,-5.4026,-3.3178,0.6457,4.4294,-0.2733,-3.7150,-11.5060,-8.7754,1.2527,-4.5479,-3.8062,-8.9753,-4.7561,-5.8372,-4.6420,-8.8954
238.2812,-14.7075,-3.4629,-3.8580,-4.0893,-3.5054,-0.2948,4.6575,-0.2401,-4.9879,-14.1947,-9.8065,-1.6339,-5.0181,-3.9334,-11.5199,-6.4232,-7.3989,-4.9450,-7.8256
242.1875,-15.2273,-2.9433,0.0527,-1.0395,-2.3852,-0.6947,4.7523,0.8395,-4.9693,-14.4179,-8.2359,-4.1141,-5.3664,-3.9339,-13.1027,-8.0178,-8.7816,-3.8465,-5.1038
246.0938,-13.2582,-1.8199,4.2469,2.8197,-0.4700,-0.5299,4.6841,2.6959,-3.4559,-12.6469,-4.7014,-5.6331,-5.6438,-3.9471,-13.4267,-9.0887,-9.7770,-1.5617,-1.7508
250.0000,-10.2312,-0.5572,7.3088,6.0057,1.2595,-0.2131,4.4626,4.5351,-1.1595,-10.2779,-0.7271,-6.2916,-6.1108,-4.2359,-12.9100,-9.5272,-10.4909,0.9166,0.7980
253.9062,-8.0305,0.0883,7.9900,7.1603,1.8788,-0.3073,4.1356,5.4546,0.6241,-8.8277,1.9832,-6.5252,-6.9879,-4.9781,-12.4191,-9.5427,-11.1433,2.3517,1.4300
257.8125,-7.8608,-0.4094,5.7979,5.7393,1.0638,-1.0987,3.6885,4.9606,0.7940,-9.0179,2.3487,-6.6275,-8.1570,-6.0538,-12.6283,-9.3895,-11.7251,2.0121,-0.0449
261.7188,-9.4850,-1.9561,1.2325,2.2609,-0.7095,-2.3598,2.9337,3.2293,-0.8492,-10.3484,0.3627,-6.5168,-9.0890,-7.0361,-13.4690,-9.1085,-11.8392,0.1030,-2.8379
265.6250,-11.3796,-3.8883,-4.4739,-2.0551,-2.4663,-3.4973,1.5279,0.9417,-3.4725,-11.4671,-3.0458,-5.9158,-9.1111,-7.4346,-14.1089,-8.5183,-10.9112,-2.4289,-5.7135
269.5312,-11.7513,-5.4302,-9.9353,-6.0092,-3.3553,-3.9875,-0.8170,-1.1768,-5.7565,-11.1095,-6.6081,-4.7636,-7.8605,-7.0338,-13.5282,-7.4586,-8.6574,-4.5704,-7.7491
273.4375,-9.7540,-6.2070,-14.1510,-9.0129,-3.1858,-3.7706,-4.0287,-2.7744,-6.7418,-8.9723,-9.3657,-3.4811,-5.6059,-6.0738,-11.3034,-6.0613,-5.4575,-5.8993,-8.8080
277.3438,-6.0750,-6.4194,-16.7136,-11.1746,-2.5222,-3.2960,-7.4920,-3.9657,-6.3776,-5.9156,-10.9808,-2.8268,-3.1915,-5.1269,-8.0214,-4.7897,-2.3153,-6.7471,-9.4265
281.2500,-2.4828,-6.5561,-17.6618,-12.8808,-2.2718,-3.1679,-10.1781,-5.0659,-5.3991,-3.3556,-11.5867,-3.4099,-1.6084,-4.7429,-4.9898,-4.1680,-0.3719,-7.7652,-10.2383
285.1562,-0.6473,-6.8778,-17.1853,-14.2356,-3.0428,-3.6457,-11.0833,-6.1957,-4.6532,-2.2843,-11.3943,-5.2128,-1.4555,-5.1040,-3.4136,-4.3913,-0.2612,-9.2401,-11.3785
289.0625,-1.0602,-7.0906,-15.4403,-14.8036,-4.6975,-4.3765,-9.7517,-7.0656,-4.3991,-2.6220,-10.4166,-7.4906,-2.6171,-5.9150,-3.6119,-5.1235,-1.7269,-10.6904,-12.3002
292.9688,-2.8006,-6.4886,-12.5825,-13.8482,-6.3904,-4.5800,-6.5619,-7.0988,-4.1226,-3.3625,-8.5383,-9.1492,-4.3390,-6.5865,-4.8320,-5.6704,-3.7543,-11.0686,-12.1158
296.8750,-4.2865,-4.4920,-8.9196,-10.8891,-7.0608,-3.5824,-2.5795,-5.8023,-3.0124,-3.3910,-5.8440,-9.3596,-5.6310,-6.5681,-5.8001,-5.4345,-5.1343,-9.4522,-10.2047
300.7812,-4.4480,-1.2046,-4.9957,-6.1709,-6.0617,-1.3411,0.9563,-3.1309,-0.7425,-2.3643,-2.8937,-8.0108,-5.7495,-5.6169,-5.6183,-4.3400,-5.1071,-5.7543,-6.6615
304.6875,-3.4734,2.4196,-1.4967,-0.7155,-3.5458,1.4068,3.2067,0.3913,2.0390,-1.0021,-0.6594,-5.7281,-4.5081,-3.8648,-4.3769,-2.9208,-3.7103,-0.9693,-2.3149
308.5938,-2.6112,4.9553,0.9756,4.0756,-0.3962,3.4889,4.0356,3.8558,3.9173,-0.5778,-0.0956,-3.4950,-2.3060,-1.7053,-3.0617,-2.0012,-1.6676,3.2214,1.6474
312.5000,-3.1981,5.2291,2.1086,7.0155,2.2217,3.9339,3.8925,6.3371,3.5282,-1.9813,-1.6051,-2.1605,0.0751,0.3784,-2.8423,-2.1812,0.0552,5.2494,4.1708
316.4062,-5.6310,2.9657,1.9457,7.5799,3.4119,2.5136,3.4090,7.2427,0.4610,-5.0279,-4.7601,-2.1333,1.7733,1.9366,-4.2502,-3.4740,0.7330,4.4030,4.6677
320.3125,-9.0106,-1.0121,0.8127,6.0103,2.9087,-0.1248,3.0051,6.4952,-4.3510,-8.5007,-8.4681,-3.3709,2.1262,2.6083,-6.8086,-5.3247,0.1459,1.1237,3.0980
324.2188,-11.6914,-5.1341,-0.8095,3.1025,1.1008,-2.7970,2.7491,4.5079,-9.0218,-10.8844,-11.4810,-5.5521,0.8617,2.1600,-9.3308,-6.9749,-1.4554,-3.2482,-0.1164
328.1250,-12.3345,-7.7878,-2.3896,-0.1420,-1.2320,-4.3826,2.4976,2.0049,-11.6600,-11.2774,-12.9345,-8.2353,-1.8304,0.5513,-10.6468,-7.9117,-3.5810,-7.0896,-4.2122
332.0312,-10.7446,-8.0209,-3.4254,-2.8278,-3.2917,-4.3583,2.1379,-0.2303,-11.3162,-9.8822,-12.6308,-10.9092,-5.3595,-1.9967,-10.2571,-8.1066,-5.7590,-9.1518,-8.2061
335.9375,-7.9608,-5.9186,-3.5511,-4.3633,-4.5575,-3.0027,1.7121,-1.6034,-8.4036,-7.7967,-10.9756,-12.9939,-8.9208,-4.9962,-8.5231,-7.9199,-7.6843,-8.9827,-11.0802
339.8438,-5.5965,-2.5095,-2.6810,-4.5486,-4.8974,-1.2001,1.3401,-1.8836,-4.3998,-6.3068,-8.6975,-13.9210,-11.7510,-7.7982,-6.3494,-7.7811,-9.2260,-6.9918,-12.0734
343.7500,-4.8952,0.7286,-1.1130,-3.5727,-4.4937,0.0331,1.0487,-1.2464,-1.0506,-6.1660,-6.5465,-13.3319,-13.3474,-9.7775,-4.6380,-7.8866,-10.3366,-4.1809,-10.9883
347.6562,-6.0915,2.5368,0.5270,-1.9123,-3.6669,0.0632,0.6930,-0.1571,0.4742,-7.2819,-5.0874,-11.2873,-13.5530,-10.5117,-3.8731,-8.1133,-10.9434,-1.6670,-8.3180
351.5625,-8.4036,2.4246,1.5428,-0.1435,-2.7050,-1.0448,0.0707,0.8569,0.0553,-8.9117,-4.5821,-8.3154,-12.4856,-9.8784,-4.0330,-8.1734,-10.8955,-0.1837,-5.0494
355.4688,-10.5726,0.8579,1.5152,1.2717,-1.7880,-2.5590,-0.8555,1.4289,-1.4526,-10.1576,-4.9165,-5.2181,-10.3983,-8.0568,-4.7751,-7.8692,-10.0117,0.2282,-2.2040
359.3750,-11.5753,-1.0087,0.5246,2.1093,-1.0289,-3.4605,-1.8255,1.4427,-2.7491,-10.4376,-5.5949,-2.7304,-7.5968,-5.4768,-5.6964,-7.2545,-8.2227,0.1838,-0.3803
363.2812,-11.1151,-1.9433,-0.9146,2.3437,-0.5750,-3.0057,-2.3807,0.9488,-2.7840,-9.7118,-5.8886,-1.2409,-4.4704,-2.7466,-6.5049,-6.5952,-5.7368,0.5546,0.4130
367.1875,-9.6853,-1.2939,-2.1810,1.9904,-0.6634,-1.1913,-2.1609,-0.0040,-1.2923,-8.4259,-5.1773,-0.7382,-1.5653,-0.5462,-7.0621,-6.1652,-3.1085,1.8987,0.5466
371.0938,-8.2375,0.6558,-2.9135,0.9886,-1.5430,1.1528,-1.1923,-1.4575,1.0735,-7.2581,-3.3572,-0.9705,0.4524,0.5511,-7.3538,-6.0277,-1.1077,4.0505,0.3742
375.0000,-7.6526,2.8471,-3.1599,-0.7347,-3.2693,2.7492,0.0519,-3.4447,3.0803,-6.7871,-1.0487,-1.6558,1.0326,0.3155,-7.4491,-5.9525,-0.3910,6.1546,-0.0211
378.9062,-8.2602,4.0521,-3.2077,-3.0250,-5.4949,2.5796,0.8851,-5.7585,3.5754,-7.1911,0.6277,-2.5689,0.0909,-0.9520,-7.4562,-5.5341,-1.1248,7.1754,-0.7368
382.8125,-9.6180,3.5900,-3.2359,-5.2825,-7.4322,0.5295,0.8003,-7.7884,2.1557,-8.0906,0.6819,-3.4696,-1.7682,-2.4371,-7.4578,-4.4478,-2.7950,6.5938,-1.7127
386.7188,-10.6691,1.7338,-3.0677,-6.5119,-8.0974,-2.4310,-0.2259,-8.6285,-0.5163,-8.6458,-1.0498,-4.0021,-3.3851,-3.1167,-7.4399,-2.6958,-4.3730,4.8376,-2.4696
390.6250,-10.2432,-0.4354,-2.2278,-5.7333,-6.7686,-4.6983,-1.6996,-7.4820,-2.9655,-7.9398,-3.6201,-3.7306,-3.5604,-2.2546,-7.2735,-0.6970,-4.8095,3.1235,-2.2138
394.5312,-7.6952,-1.6380,-0.2769,-2.5670,-3.4258,-4.9045,-2.8522,-4.1567,-3.6481,-5.5116,-5.3747,-2.3638,-1.7077,0.1698,-6.7971,0.8502,-3.6040,2.7600,-0.3157
398.4375,-3.3542,-1.0982,2.8153,2.3796,1.1011,-2.7075,-3.0050,0.6727,-1.8124,-1.7444,-4.8874,-0.0284,1.7422,3.3643,-5.9670,1.2755,-1.1133,4.3298,3.1492
402.3438,1.5041,1.0720,6.5235,7.6271,5.4074,0.9837,-1.8599,5.6471,2.0147,2.1829,-1.8803,2.6281,5.4583,6.0549,-4.9613,0.2702,1.5994,7.2756,7.2065
406.2500,5.2116,4.0003,9.9473,11.4418,8.0967,4.5035,0.3999,9.2910,6.2278,4.8479,2.4674,4.6430,7.8156,7.0793,-4.1254,-1.9265,3.2995,10.1676,10.3337
410.1562,6.5257,6.5639,12.1862,12.6199,8.3665,6.3514,3.1920,10.6480,8.9536,5.3614,6.0709,5.1724,7.6577,5.9146,-3.7620,-4.5931,3.1891,11.4918,11.1824
414.0625,5.2436,7.9360,12.6670,10.9777,6.2847,5.9766,5.7215,9.6222,9.0253,3.8827,7.0626,3.9063,4.7987,2.8562,-3.9056,-6.8219,1.2415,10.4713,9.2378
417.9688,2.2380,7.8612,11.2531,7.2765,2.6359,3.9506,7.1959,6.8533,6.5616,1.4975,4.8260,1.2123,0.0203,-1.2125,-4.2677,-7.9121,-1.8952,7.4243,5.0239
421.8750,-1.1153,6.5686,8.1524,2.6800,-1.5254,1.4595,7.0315,3.2586,2.8249,-0.5117,0.3321,-2.0694,-5.3667,-5.2747,-4.4295,-7.6730,-5.3048,3.4839,-0.2345
425.7812,-3.7509,4.4786,3.7748,-1.8659,-5.3268,-0.5136,5.0262,-0.4339,-0.5318,-1.5353,-4.4014,-5.0412,-10.0959,-8.5729,-4.1674,-6.4964,-8.2337,-0.0877,-5.2355
429.6875,-5.4380,1.9497,-1.3249,-5.9331,-8.2897,-1.7587,1.4604,-3.8743,-2.3579,-2.0413,-7.3807,-7.1168,-13.3368,-10.7507,-3.6646,-5.1666,-10.2968,-2.5349,-9.1108
433.5938,-6.6818,-0.7804,-6.4162,-9.4569,-10.2548,-2.7985,-2.9272,-6.9450,-2.5118,-3.1880,-7.6005,-8.1493,-14.7715,-11.7545,-3.4186,-4.4936,-11.4106,-3.8280,-11.5582
437.5000,-8.1039,-3.4851,-10.5942,-12.3265,-11.1690,-4.3061,-7.1117,-9.4675,-1.7297,-5.8679,-5.3912,-8.2990,-14.4435,-11.6577,-3.8669,-4.9286,-11.5984,-4.4140,-12.6227
441.4062,-9.7646,-5.8186,-12.9292,-14.0849,-10.9451,-6.4184,-10.0563,-11.0323,-1.0107,-9.8238,-2.0394,-7.7809,-12.5729,-10.5706,-4.9741,-6.3200,-10.8642,-4.7435,-12.3760
445.3125,-10.9335,-7.3000,-12.7568,-13.9924,-9.5067,-8.4435,-10.9882,-11.1024,-0.9483,-13.4805,1.0018,-6.6764,-9.4786,-8.6750,-6.0885,-7.9142,-9.2274,-4.9168,-10.7611
449.2188,-10.4917,-7.4426,-9.9655,-11.4263,-6.9611,-9.1808,-9.5826,-9.3217,-1.4158,-14.6844,2.8289,-4.9168,-5.6058,-6.3010,-6.2134,-8.6217,-6.8504,-4.6504,-7.6998
453.1250,-7.7013,-5.9508,-5.1060,-6.3537,-3.7388,-7.6541,-6.0223,-5.8124,-1.7449,-11.9434,3.3786,-2.4208,-1.5597,-3.9280,-4.5656,-7.4718,-4.1157,-3.5316,-3.3505
457.0312,-2.8167,-2.8800,0.7523,0.4325,-0.5606,-3.7852,-0.9628,-1.2581,-1.2157,-5.4112,3.2434,0.7213,1.9501,-2.0688,-1.0877,-4.0962,-1.5599,-1.3558,1.6957
460.9375,2.8870,1.3080,6.3416,7.4600,1.7799,1.4242,4.5627,3.2841,0.4801,3.0050,3.2222,4.1364,4.2647,-1.0982,3.4062,0.9698,0.3075,1.6655,6.4423
464.8438,7.7050,5.8098,10.5358,13.0302,2.7088,6.3195,9.3070,6.7342,3.0698,10.5051,3.8926,7.2024,4.9662,-1.1287,7.5541,6.3512,1.1866,4.9269,9.7553
468.7500,10.3494,9.6513,12.5864,15.7577,2.0877,9.3785,12.0811,8.3263,5.8708,14.7408,5.3901,9.2309,4.0164,-1.9932,10.0666,10.3141,1.0732,7.6449,10.7570
